  0.00000000E+00 -0.17844079E-02 -0.31787512E-02 -0.76758572E+01
  0.56340304E-03 -0.19068310E-02 -0.29527386E-02 -0.76760869E+01
  0.11268061E-02 -0.20310193E-02 -0.27235697E-02 -0.76762052E+01
  0.16902091E-02 -0.21569504E-02 -0.24912905E-02 -0.76762117E+01
  0.22536122E-02 -0.22846007E-02 -0.22559491E-02 -0.76761060E+01
  0.28170152E-02 -0.24139451E-02 -0.20175961E-02 -0.76758877E+01
  0.33804183E-02 -0.25449573E-02 -0.17762843E-02 -0.76755562E+01
  0.39438213E-02 -0.26776097E-02 -0.15320689E-02 -0.76751112E+01
  0.45072244E-02 -0.28118733E-02 -0.12850073E-02 -0.76745523E+01
  0.50706274E-02 -0.29477177E-02 -0.10351596E-02 -0.76738792E+01
  0.56340304E-02 -0.30851111E-02 -0.78258808E-03 -0.76730915E+01
  0.61974335E-02 -0.32240203E-02 -0.52735767E-03 -0.76721888E+01
  0.67608365E-02 -0.33644107E-02 -0.26953577E-03 -0.76711710E+01
  0.73242396E-02 -0.35062461E-02 -0.91923244E-05 -0.76700376E+01
  0.78876426E-02 -0.36494892E-02  0.25360016E-03 -0.76687884E+01
  0.84510457E-02 -0.37941008E-02  0.51876655E-03 -0.76674232E+01
  0.90144487E-02 -0.39400406E-02  0.78622913E-03 -0.76659418E+01
  0.95778518E-02 -0.40872664E-02  0.10559075E-02 -0.76643439E+01
  0.10141255E-01 -0.42357350E-02  0.13277186E-02 -0.76626294E+01
  0.10704658E-01 -0.43854011E-02  0.16015767E-02 -0.76607981E+01
  0.11268061E-01 -0.45362184E-02  0.18773934E-02 -0.76588499E+01
  0.11831464E-01 -0.46881388E-02  0.21550774E-02 -0.76567848E+01
  0.12394867E-01 -0.48411128E-02  0.24345349E-02 -0.76546025E+01
  0.12958270E-01 -0.49950891E-02  0.27156693E-02 -0.76523030E+01
  0.13521673E-01 -0.51500152E-02  0.29983811E-02 -0.76498863E+01
  0.14085076E-01 -0.53058369E-02  0.32825682E-02 -0.76473524E+01
  0.14648479E-01 -0.54624983E-02  0.35681256E-02 -0.76447012E+01
  0.15211882E-01 -0.56199422E-02  0.38549457E-02 -0.76419328E+01
  0.15775285E-01 -0.57781097E-02  0.41429179E-02 -0.76390473E+01
  0.16338688E-01 -0.59369404E-02  0.44319290E-02 -0.76360447E+01
  0.16902091E-01 -0.60963724E-02  0.47218629E-02 -0.76329251E+01
  0.17465494E-01 -0.62563421E-02  0.50126009E-02 -0.76296886E+01
