  0.00000000E+00 -0.65777799E-02 -0.65828971E-03 -0.73605753E+01
  0.54998869E-03 -0.66477382E-02 -0.57880801E-03 -0.73603551E+01
  0.10999774E-02 -0.67182521E-02 -0.49837544E-03 -0.73600462E+01
  0.16499661E-02 -0.67892823E-02 -0.41704974E-03 -0.73596487E+01
  0.21999547E-02 -0.68607888E-02 -0.33488984E-03 -0.73591628E+01
  0.27499434E-02 -0.69327308E-02 -0.25195588E-03 -0.73585886E+01
  0.32999321E-02 -0.70050670E-02 -0.16830912E-03 -0.73579263E+01
  0.38499208E-02 -0.70777552E-02 -0.84012009E-04 -0.73571760E+01
  0.43999095E-02 -0.71507527E-02  0.87193602E-06 -0.73563378E+01
  0.49498982E-02 -0.72240160E-02  0.86278090E-04 -0.73554120E+01
  0.54998869E-02 -0.72975012E-02  0.17214077E-03 -0.73543987E+01
  0.60498756E-02 -0.73711637E-02  0.25839326E-03 -0.73532981E+01
  0.65998642E-02 -0.74449581E-02  0.34496782E-03 -0.73521104E+01
  0.71498529E-02 -0.75188388E-02  0.43179575E-03 -0.73508358E+01
  0.76998416E-02 -0.75927593E-02  0.51880738E-03 -0.73494746E+01
  0.82498303E-02 -0.76666727E-02  0.60593212E-03 -0.73480269E+01
  0.87998190E-02 -0.77405317E-02  0.69309846E-03 -0.73464931E+01
  0.93498077E-02 -0.78142883E-02  0.78023406E-03 -0.73448732E+01
  0.98997964E-02 -0.78878940E-02  0.86726571E-03 -0.73431676E+01
  0.10449785E-01 -0.79613000E-02  0.95411938E-03 -0.73413765E+01
  0.10999774E-01 -0.80344569E-02  0.10407203E-02 -0.73395002E+01
  0.11549762E-01 -0.81073148E-02  0.11269929E-02 -0.73375390E+01
  0.12099751E-01 -0.81798238E-02  0.12128609E-02 -0.73354931E+01
  0.12649740E-01 -0.82519330E-02  0.12982474E-02 -0.73333628E+01
  0.13199728E-01 -0.83235915E-02  0.13830747E-02 -0.73311483E+01
  0.13749717E-01 -0.83947480E-02  0.14672647E-02 -0.73288501E+01
  0.14299706E-01 -0.84653509E-02  0.15507384E-02 -0.73264684E+01
  0.14849695E-01 -0.85353481E-02  0.16334165E-02 -0.73240035E+01
  0.15399683E-01 -0.86046872E-02  0.17152191E-02 -0.73214557E+01
  0.15949672E-01 -0.86733159E-02  0.17960657E-02 -0.73188253E+01
  0.16499661E-01 -0.87411811E-02  0.18758754E-02 -0.73161128E+01
  0.17049649E-01 -0.88082298E-02  0.19545670E-02 -0.73133183E+01
  0.17599638E-01 -0.88744088E-02  0.20320587E-02 -0.73104422E+01
  0.18149627E-01 -0.89396646E-02  0.21082684E-02 -0.73074850E+01
  0.18699615E-01 -0.90039434E-02  0.21831138E-02 -0.73044469E+01
  0.19249604E-01 -0.90671914E-02  0.22565121E-02 -0.73013283E+01
  0.19799593E-01 -0.91293547E-02  0.23283803E-02 -0.72981295E+01
  0.20349581E-01 -0.91903791E-02  0.23986352E-02 -0.72948510E+01
  0.20899570E-01 -0.92502106E-02  0.24671935E-02 -0.72914930E+01
  0.21449559E-01 -0.93087948E-02  0.25339715E-02 -0.72880560E+01
  0.21999547E-01 -0.93660774E-02  0.25988855E-02 -0.72845404E+01
  0.22549536E-01 -0.94220041E-02  0.26618518E-02 -0.72809465E+01
  0.23099525E-01 -0.94765205E-02  0.27227864E-02 -0.72772747E+01
  0.23649514E-01 -0.95295722E-02  0.27816056E-02 -0.72735254E+01
  0.24199502E-01 -0.95811050E-02  0.28382253E-02 -0.72696990E+01
  0.24749491E-01 -0.96310644E-02  0.28925617E-02 -0.72657959E+01
  0.25299480E-01 -0.96793964E-02  0.29445310E-02 -0.72618166E+01
  0.25849468E-01 -0.97260467E-02  0.29940495E-02 -0.72577613E+01
  0.26399457E-01 -0.97709614E-02  0.30410336E-02 -0.72536306E+01
  0.26949446E-01 -0.98140865E-02  0.30854000E-02 -0.72494248E+01
  0.27499434E-01 -0.98553683E-02  0.31270653E-02 -0.72451443E+01
  0.28049423E-01 -0.98947532E-02  0.31659467E-02 -0.72407896E+01
  0.28599412E-01 -0.99321878E-02  0.32019613E-02 -0.72363611E+01
  0.29149400E-01 -0.99676189E-02  0.32350268E-02 -0.72318592E+01
  0.29699389E-01 -0.10000993E-01  0.32650610E-02 -0.72272844E+01
  0.30249378E-01 -0.10032259E-01  0.32919821E-02 -0.72226370E+01
  0.30799366E-01 -0.10061362E-01  0.33157087E-02 -0.72179175E+01
  0.31349355E-01 -0.10088252E-01  0.33361598E-02 -0.72131263E+01
  0.31899344E-01 -0.10112876E-01  0.33532549E-02 -0.72082638E+01
  0.32449333E-01 -0.10135183E-01  0.33669138E-02 -0.72033305E+01
  0.32999321E-01 -0.10155121E-01  0.33770570E-02 -0.71983269E+01
  0.33549310E-01 -0.10172639E-01  0.33836054E-02 -0.71932533E+01
  0.34099299E-01 -0.10187687E-01  0.33864804E-02 -0.71881101E+01
  0.34649287E-01 -0.10200215E-01  0.33856040E-02 -0.71828979E+01
  0.35199276E-01 -0.10210174E-01  0.33808990E-02 -0.71776170E+01
  0.35749265E-01 -0.10217512E-01  0.33722886E-02 -0.71722679E+01
  0.36299253E-01 -0.10222183E-01  0.33596967E-02 -0.71668511E+01
  0.36849242E-01 -0.10224137E-01  0.33430478E-02 -0.71613669E+01
  0.37399231E-01 -0.10223326E-01  0.33222673E-02 -0.71558158E+01
  0.37949219E-01 -0.10219703E-01  0.32972812E-02 -0.71501982E+01
  0.38499208E-01 -0.10213221E-01  0.32680162E-02 -0.71445145E+01
  0.39049197E-01 -0.10203834E-01  0.32343999E-02 -0.71387653E+01
  0.39599185E-01 -0.10191495E-01  0.31963606E-02 -0.71329509E+01
  0.40149174E-01 -0.10176158E-01  0.31538274E-02 -0.71270717E+01
  0.40699163E-01 -0.10157780E-01  0.31067303E-02 -0.71211282E+01
  0.41249151E-01 -0.10136315E-01  0.30550001E-02 -0.71151209E+01
  0.41799140E-01 -0.10111721E-01  0.29985685E-02 -0.71090501E+01
  0.42349129E-01 -0.10083953E-01  0.29373680E-02 -0.71029162E+01
  0.42899118E-01 -0.10052969E-01  0.28713321E-02 -0.70967198E+01
  0.43449106E-01 -0.10018727E-01  0.28003952E-02 -0.70904611E+01
  0.43999095E-01 -0.99811867E-02  0.27244927E-02 -0.70841407E+01
  0.44549084E-01 -0.99403063E-02  0.26435609E-02 -0.70777589E+01
  0.45099072E-01 -0.98960459E-02  0.25575371E-02 -0.70713162E+01
  0.45649061E-01 -0.98483663E-02  0.24663594E-02 -0.70648130E+01
  0.46199050E-01 -0.97972287E-02  0.23699673E-02 -0.70582497E+01
  0.46749038E-01 -0.97425950E-02  0.22683008E-02 -0.70516266E+01
  0.47299027E-01 -0.96844277E-02  0.21613015E-02 -0.70449443E+01
  0.47849016E-01 -0.96226902E-02  0.20489115E-02 -0.70382030E+01
  0.48399004E-01 -0.95573465E-02  0.19310743E-02 -0.70314032E+01
  0.48948993E-01 -0.94883612E-02  0.18077343E-02 -0.70245454E+01
  0.49498982E-01 -0.94156998E-02  0.16788371E-02 -0.70176298E+01
  0.50048970E-01 -0.93393284E-02  0.15443293E-02 -0.70106568E+01
  0.50598959E-01 -0.92592137E-02  0.14041585E-02 -0.70036270E+01
  0.51148948E-01 -0.91753235E-02  0.12582736E-02 -0.69965405E+01
  0.51698937E-01 -0.90876259E-02  0.11066244E-02 -0.69893979E+01
  0.52248925E-01 -0.89960900E-02  0.94916189E-03 -0.69821994E+01
  0.52798914E-01 -0.89006856E-02  0.78583825E-03 -0.69749455E+01
  0.53348903E-01 -0.88013833E-02  0.61660668E-03 -0.69676365E+01
  0.53898891E-01 -0.86981543E-02  0.44142154E-03 -0.69602728E+01
  0.54448880E-01 -0.85909706E-02  0.26023832E-03 -0.69528547E+01
  0.54998869E-01 -0.84798051E-02  0.73013628E-04 -0.69453826E+01
  0.55548857E-01 -0.83646312E-02 -0.12029477E-03 -0.69378568E+01
  0.56098846E-01 -0.82454234E-02 -0.31972800E-03 -0.69302777E+01
  0.56648835E-01 -0.81221567E-02 -0.52532603E-03 -0.69226456E+01
  0.57198823E-01 -0.79948070E-02 -0.73712770E-03 -0.69149608E+01
  0.57748812E-01 -0.78633508E-02 -0.95517070E-03 -0.69072237E+01
  0.58298801E-01 -0.77277656E-02 -0.11794916E-02 -0.68994346E+01
  0.58848789E-01 -0.75880294E-02 -0.14101258E-02 -0.68915938E+01
  0.59398778E-01 -0.74441213E-02 -0.16471077E-02 -0.68837016E+01
  0.59948767E-01 -0.72960208E-02 -0.18904703E-02 -0.68757584E+01
  0.60498756E-01 -0.71437085E-02 -0.21402458E-02 -0.68677644E+01
  0.61048744E-01 -0.69871655E-02 -0.23964649E-02 -0.68597200E+01
  0.61598733E-01 -0.68263739E-02 -0.26591576E-02 -0.68516253E+01
  0.62148722E-01 -0.66613163E-02 -0.29283524E-02 -0.68434808E+01
  0.62698710E-01 -0.64919762E-02 -0.32040770E-02 -0.68352867E+01
  0.63248699E-01 -0.63183379E-02 -0.34863578E-02 -0.68270433E+01
  0.63798688E-01 -0.61403865E-02 -0.37752201E-02 -0.68187508E+01
  0.64348676E-01 -0.59581075E-02 -0.40706882E-02 -0.68104095E+01
  0.64898665E-01 -0.57714876E-02 -0.43727853E-02 -0.68020197E+01
  0.65448654E-01 -0.55805139E-02 -0.46815334E-02 -0.67935817E+01
  0.65998642E-01 -0.53851745E-02 -0.49969537E-02 -0.67850956E+01
  0.66548631E-01 -0.51854580E-02 -0.53190660E-02 -0.67765618E+01
  0.67098620E-01 -0.49813538E-02 -0.56478893E-02 -0.67679804E+01
  0.67648608E-01 -0.47728522E-02 -0.59834414E-02 -0.67593517E+01
  0.68198597E-01 -0.45599440E-02 -0.63257393E-02 -0.67506760E+01
  0.68748586E-01 -0.43426208E-02 -0.66747986E-02 -0.67419534E+01
  0.69298575E-01 -0.41208748E-02 -0.70306342E-02 -0.67331842E+01
  0.69848563E-01 -0.38946991E-02 -0.73932599E-02 -0.67243686E+01
  0.70398552E-01 -0.36640873E-02 -0.77626885E-02 -0.67155068E+01
  0.70948541E-01 -0.34290338E-02 -0.81389319E-02 -0.67065990E+01
  0.71498529E-01 -0.31895337E-02 -0.85220008E-02 -0.66976453E+01
  0.72048518E-01 -0.29455827E-02 -0.89119052E-02 -0.66886461E+01
  0.72598507E-01 -0.26971771E-02 -0.93086541E-02 -0.66796014E+01
  0.73148495E-01 -0.24443140E-02 -0.97122555E-02 -0.66705114E+01
  0.73698484E-01 -0.21869911E-02 -0.10122716E-01 -0.66613764E+01
  0.74248473E-01 -0.19252068E-02 -0.10540043E-01 -0.66521964E+01
  0.74798461E-01 -0.16589599E-02 -0.10964241E-01 -0.66429717E+01
  0.75348450E-01 -0.13882501E-02 -0.11395315E-01 -0.66337024E+01
  0.75898439E-01 -0.11130776E-02 -0.11833267E-01 -0.66243886E+01
  0.76448427E-01 -0.83344327E-03 -0.12278102E-01 -0.66150305E+01
  0.76998416E-01 -0.54934842E-03 -0.12729821E-01 -0.66056283E+01
  0.77548405E-01 -0.26079511E-03 -0.13188424E-01 -0.65961821E+01
  0.78098393E-01  0.32214073E-04 -0.13653912E-01 -0.65866919E+01
  0.78648382E-01  0.32967596E-03 -0.14126285E-01 -0.65771580E+01
  0.79198371E-01  0.63158684E-03 -0.14605542E-01 -0.65675805E+01
  0.79748360E-01  0.93794242E-03 -0.15091680E-01 -0.65579594E+01
  0.80298348E-01  0.12487379E-02 -0.15584696E-01 -0.65482949E+01
  0.80848337E-01  0.15639679E-02 -0.16084587E-01 -0.65385870E+01
  0.81398326E-01  0.18836265E-02 -0.16591349E-01 -0.65288360E+01
  0.81948314E-01  0.22077073E-02 -0.17104977E-01 -0.65190418E+01
  0.82498303E-01  0.25362035E-02 -0.17625464E-01 -0.65092046E+01
  0.83048292E-01  0.28691076E-02 -0.18152806E-01 -0.64993244E+01
  0.83598280E-01  0.32064117E-02 -0.18686994E-01 -0.64894014E+01
  0.84148269E-01  0.35481075E-02 -0.19228022E-01 -0.64794355E+01
  0.84698258E-01  0.38941861E-02 -0.19775881E-01 -0.64694270E+01
  0.85248246E-01  0.42446383E-02 -0.20330561E-01 -0.64593757E+01
  0.85798235E-01  0.45994543E-02 -0.20892055E-01 -0.64492819E+01
  0.86348224E-01  0.49586239E-02 -0.21460351E-01 -0.64391455E+01
  0.86898212E-01  0.53221365E-02 -0.22035440E-01 -0.64289667E+01
  0.87448201E-01  0.56899811E-02 -0.22617309E-01 -0.64187454E+01
  0.87998190E-01  0.60621464E-02 -0.23205948E-01 -0.64084817E+01
  0.88548179E-01  0.64386204E-02 -0.23801344E-01 -0.63981756E+01
  0.89098167E-01  0.68193909E-02 -0.24403484E-01 -0.63878272E+01
  0.89648156E-01  0.72044454E-02 -0.25012355E-01 -0.63774365E+01
  0.90198145E-01  0.75937709E-02 -0.25627944E-01 -0.63670035E+01
  0.90748133E-01  0.79873541E-02 -0.26250237E-01 -0.63565283E+01
  0.91298122E-01  0.83851814E-02 -0.26879218E-01 -0.63460109E+01
  0.91848111E-01  0.87872387E-02 -0.27514873E-01 -0.63354513E+01
  0.92398099E-01  0.91935117E-02 -0.28157186E-01 -0.63248494E+01
  0.92948088E-01  0.96039857E-02 -0.28806142E-01 -0.63142054E+01
  0.93498077E-01  0.10018646E-01 -0.29461724E-01 -0.63035192E+01
  0.94048065E-01  0.10437477E-01 -0.30123915E-01 -0.62927908E+01
  0.94598054E-01  0.10860463E-01 -0.30792699E-01 -0.62820202E+01
  0.95148043E-01  0.11287589E-01 -0.31468058E-01 -0.62712074E+01
  0.95698031E-01  0.11718838E-01 -0.32149975E-01 -0.62603525E+01
  0.96248020E-01  0.12154193E-01 -0.32838430E-01 -0.62494553E+01
  0.96798009E-01  0.12593640E-01 -0.33533407E-01 -0.62385159E+01
  0.97347998E-01  0.13037159E-01 -0.34234886E-01 -0.62275342E+01
  0.97897986E-01  0.13484735E-01 -0.34942848E-01 -0.62165103E+01
  0.98447975E-01  0.13936350E-01 -0.35657274E-01 -0.62054441E+01
  0.98997964E-01  0.14391986E-01 -0.36378145E-01 -0.61943355E+01
  0.99547952E-01  0.14851626E-01 -0.37105440E-01 -0.61831847E+01
