  0.00000000E+00  0.29268077E-03  0.13265112E-02 -0.73762027E+01
  0.54998869E-03  0.28493067E-03  0.13381071E-02 -0.73763628E+01
  0.10999774E-02  0.27663183E-03  0.13506598E-02 -0.73764339E+01
  0.16499661E-02  0.26778997E-03  0.13641593E-02 -0.73764160E+01
  0.21999547E-02  0.25841153E-03  0.13785939E-02 -0.73763089E+01
  0.27499434E-02  0.24850369E-03  0.13939511E-02 -0.73761128E+01
  0.32999321E-02  0.23807435E-03  0.14102169E-02 -0.73758277E+01
  0.38499208E-02  0.22713212E-03  0.14273763E-02 -0.73754534E+01
  0.43999095E-02  0.21568635E-03  0.14454128E-02 -0.73749901E+01
  0.49498982E-02  0.20374708E-03  0.14643088E-02 -0.73744378E+01
  0.54998869E-02  0.19132510E-03  0.14840456E-02 -0.73737965E+01
  0.60498756E-02  0.17843188E-03  0.15046032E-02 -0.73730662E+01
  0.65998642E-02  0.16507962E-03  0.15259605E-02 -0.73722471E+01
  0.71498529E-02  0.15128121E-03  0.15480951E-02 -0.73713391E+01
  0.76998416E-02  0.13705024E-03  0.15709836E-02 -0.73703423E+01
  0.82498303E-02  0.12240103E-03  0.15946013E-02 -0.73692569E+01
  0.87998190E-02  0.10734854E-03  0.16189225E-02 -0.73680828E+01
  0.93498077E-02  0.91908450E-04  0.16439204E-02 -0.73668203E+01
  0.98997964E-02  0.76097119E-04  0.16695669E-02 -0.73654693E+01
  0.10449785E-01  0.59931573E-04  0.16958331E-02 -0.73640301E+01
  0.10999774E-01  0.43429512E-04  0.17226887E-02 -0.73625026E+01
  0.11549762E-01  0.26609298E-04  0.17501027E-02 -0.73608872E+01
  0.12099751E-01  0.94899490E-05  0.17780429E-02 -0.73591838E+01
  0.12649740E-01 -0.79088667E-05  0.18064759E-02 -0.73573926E+01
  0.13199728E-01 -0.25566839E-04  0.18353676E-02 -0.73555139E+01
  0.13749717E-01 -0.43463025E-04  0.18646826E-02 -0.73535477E+01
  0.14299706E-01 -0.61575853E-04  0.18943850E-02 -0.73514942E+01
  0.14849695E-01 -0.79883135E-04  0.19244374E-02 -0.73493537E+01
  0.15399683E-01 -0.98362073E-04  0.19548018E-02 -0.73471262E+01
  0.15949672E-01 -0.11698927E-03  0.19854392E-02 -0.73448121E+01
  0.16499661E-01 -0.13574074E-03  0.20163098E-02 -0.73424114E+01
  0.17049649E-01 -0.15459190E-03  0.20473728E-02 -0.73399244E+01
  0.17599638E-01 -0.17351762E-03  0.20785866E-02 -0.73373513E+01
  0.18149627E-01 -0.19249219E-03  0.21099087E-02 -0.73346924E+01
  0.18699615E-01 -0.21148935E-03  0.21412960E-02 -0.73319478E+01
  0.19249604E-01 -0.23048231E-03  0.21727044E-02 -0.73291179E+01
  0.19799593E-01 -0.24944374E-03  0.22040891E-02 -0.73262028E+01
  0.20349581E-01 -0.26834579E-03  0.22354046E-02 -0.73232029E+01
  0.20899570E-01 -0.28716010E-03  0.22666046E-02 -0.73201183E+01
  0.21449559E-01 -0.30585782E-03  0.22976421E-02 -0.73169494E+01
  0.21999547E-01 -0.32440962E-03  0.23284696E-02 -0.73136964E+01
  0.22549536E-01 -0.34278569E-03  0.23590388E-02 -0.73103596E+01
  0.23099525E-01 -0.36095576E-03  0.23893007E-02 -0.73069394E+01
  0.23649514E-01 -0.37888910E-03  0.24192058E-02 -0.73034359E+01
  0.24199502E-01 -0.39655457E-03  0.24487040E-02 -0.72998495E+01
  0.24749491E-01 -0.41392059E-03  0.24777446E-02 -0.72961805E+01
  0.25299480E-01 -0.43095517E-03  0.25062766E-02 -0.72924293E+01
  0.25849468E-01 -0.44762593E-03  0.25342480E-02 -0.72885961E+01
  0.26399457E-01 -0.46390010E-03  0.25616069E-02 -0.72846813E+01
  0.26949446E-01 -0.47974454E-03  0.25883004E-02 -0.72806852E+01
  0.27499434E-01 -0.49512576E-03  0.26142755E-02 -0.72766081E+01
  0.28049423E-01 -0.51000992E-03  0.26394787E-02 -0.72724505E+01
  0.28599412E-01 -0.52436285E-03  0.26638560E-02 -0.72682125E+01
  0.29149400E-01 -0.53815008E-03  0.26873533E-02 -0.72638947E+01
  0.29699389E-01 -0.55133681E-03  0.27099159E-02 -0.72594974E+01
  0.30249378E-01 -0.56388799E-03  0.27314889E-02 -0.72550208E+01
  0.30799366E-01 -0.57576825E-03  0.27520170E-02 -0.72504655E+01
  0.31349355E-01 -0.58694202E-03  0.27714448E-02 -0.72458317E+01
  0.31899344E-01 -0.59737343E-03  0.27897166E-02 -0.72411199E+01
  0.32449333E-01 -0.60702641E-03  0.28067763E-02 -0.72363305E+01
  0.32999321E-01 -0.61586467E-03  0.28225679E-02 -0.72314637E+01
  0.33549310E-01 -0.62385172E-03  0.28370351E-02 -0.72265201E+01
