  0.00000000E+00  0.16424429E+00 -0.35418695E-17
  0.10000000E-01  0.16407399E+00  0.38583450E-01
  0.20000000E-01  0.16356270E+00  0.77257090E-01
  0.30000000E-01  0.16270932E+00  0.11611124E+00
  0.40000000E-01  0.16151195E+00  0.15523646E+00
  0.50000000E-01  0.15996797E+00  0.19472373E+00
  0.60000000E-01  0.15807397E+00  0.23466452E+00
  0.70000000E-01  0.15582578E+00  0.27515095E+00
  0.80000000E-01  0.15321844E+00  0.31627591E+00
  0.90000000E-01  0.15024617E+00  0.35813321E+00
  0.10000000E+00  0.14690238E+00  0.40081766E+00
  0.11000000E+00  0.14317964E+00  0.44442528E+00
  0.12000000E+00  0.13906964E+00  0.48905336E+00
  0.13000000E+00  0.13456320E+00  0.53480061E+00
  0.14000000E+00  0.12965022E+00  0.58176732E+00
  0.15000000E+00  0.12431963E+00  0.63005547E+00
  0.16000000E+00  0.11855939E+00  0.67976887E+00
  0.17000000E+00  0.11235644E+00  0.73101327E+00
  0.18000000E+00  0.10569667E+00  0.78389654E+00
  0.19000000E+00  0.98564830E-01  0.83852878E+00
  0.20000000E+00  0.90944553E-01  0.89502243E+00
  0.21000000E+00  0.82818250E-01  0.95349246E+00
  0.22000000E+00  0.74167077E-01  0.10140564E+01
  0.23000000E+00  0.64970870E-01  0.10768348E+01
  0.24000000E+00  0.55208082E-01  0.11419506E+01
  0.25000000E+00  0.44855718E-01  0.12095304E+01
  0.26000000E+00  0.33889256E-01  0.12797034E+01
  0.27000000E+00  0.22282574E-01  0.13526025E+01
  0.28000000E+00  0.10007864E-01  0.14283638E+01
  0.29000000E+00 -0.29644549E-02  0.15071270E+01
  0.30000000E+00 -0.16665835E-01  0.15890355E+01
  0.31000000E+00 -0.31129699E-01  0.16742363E+01
  0.32000000E+00 -0.46391544E-01  0.17628804E+01
  0.33000000E+00 -0.62489064E-01  0.18551229E+01
  0.34000000E+00 -0.79462265E-01  0.19511226E+01
  0.35000000E+00 -0.97353594E-01  0.20510429E+01
  0.36000000E+00 -0.11620808E+00  0.21550511E+01
  0.37000000E+00 -0.13607348E+00  0.22633188E+01
  0.38000000E+00 -0.15700043E+00  0.23760220E+01
  0.39000000E+00 -0.17904259E+00  0.24933411E+01
  0.40000000E+00 -0.20225687E+00  0.26154607E+01
  0.41000000E+00 -0.22670353E+00  0.27425699E+01
  0.42000000E+00 -0.25244645E+00  0.28748619E+01
  0.43000000E+00 -0.27955327E+00  0.30125343E+01
  0.44000000E+00 -0.30809566E+00  0.31557888E+01
  0.45000000E+00 -0.33814947E+00  0.33048311E+01
  0.46000000E+00 -0.36979502E+00  0.34598707E+01
  0.47000000E+00 -0.40311732E+00  0.36211209E+01
  0.48000000E+00 -0.43820628E+00  0.37887983E+01
  0.49000000E+00 -0.47515705E+00  0.39631225E+01
  0.50000000E+00 -0.51407020E+00  0.41443161E+01
  0.51000000E+00 -0.55505201E+00  0.43326039E+01
  0.52000000E+00 -0.59821476E+00  0.45282124E+01
  0.53000000E+00 -0.64367695E+00  0.47313697E+01
  0.54000000E+00 -0.69156359E+00  0.49423045E+01
  0.55000000E+00 -0.74200639E+00  0.51612454E+01
  0.56000000E+00 -0.79514398E+00  0.53884202E+01
  0.57000000E+00 -0.85112209E+00  0.56240550E+01
  0.58000000E+00 -0.91009357E+00  0.58683729E+01
  0.59000000E+00 -0.97221846E+00  0.61215932E+01
  0.60000000E+00 -0.10376638E+01  0.63839300E+01
  0.61000000E+00 -0.11066032E+01  0.66555908E+01
