  0.00000000E+00  0.16839950E+02 -0.13685646E-16
  0.10000000E-01  0.16852171E+02 -0.18962803E+01
  0.20000000E-01  0.16888853E+02 -0.37926853E+01
  0.30000000E-01  0.16950042E+02 -0.56893395E+01
  0.40000000E-01  0.17035819E+02 -0.75863671E+01
  0.50000000E-01  0.17146299E+02 -0.94838918E+01
  0.60000000E-01  0.17281626E+02 -0.11382037E+02
  0.70000000E-01  0.17441978E+02 -0.13280925E+02
  0.80000000E-01  0.17627567E+02 -0.15180677E+02
  0.90000000E-01  0.17838634E+02 -0.17081413E+02
  0.10000000E+00  0.18075457E+02 -0.18983253E+02
  0.11000000E+00  0.18338344E+02 -0.20886314E+02
  0.12000000E+00  0.18627636E+02 -0.22790713E+02
  0.13000000E+00  0.18943710E+02 -0.24696564E+02
  0.14000000E+00  0.19286972E+02 -0.26603978E+02
  0.15000000E+00  0.19657866E+02 -0.28513066E+02
  0.16000000E+00  0.20056865E+02 -0.30423937E+02
  0.17000000E+00  0.20484479E+02 -0.32336694E+02
  0.18000000E+00  0.20941250E+02 -0.34251440E+02
  0.19000000E+00  0.21427755E+02 -0.36168275E+02
  0.20000000E+00  0.21944605E+02 -0.38087294E+02
  0.21000000E+00  0.22492445E+02 -0.40008589E+02
  0.22000000E+00  0.23071954E+02 -0.41932250E+02
  0.23000000E+00  0.23683846E+02 -0.43858360E+02
  0.24000000E+00  0.24328868E+02 -0.45786999E+02
  0.25000000E+00  0.25007805E+02 -0.47718242E+02
  0.26000000E+00  0.25721472E+02 -0.49652159E+02
  0.27000000E+00  0.26470723E+02 -0.51588814E+02
  0.28000000E+00  0.27256444E+02 -0.53528266E+02
  0.29000000E+00  0.28079556E+02 -0.55470568E+02
  0.30000000E+00  0.28941015E+02 -0.57415765E+02
  0.31000000E+00  0.29841811E+02 -0.59363894E+02
  0.32000000E+00  0.30782970E+02 -0.61314988E+02
  0.33000000E+00  0.31765548E+02 -0.63269069E+02
  0.34000000E+00  0.32790639E+02 -0.65226150E+02
  0.35000000E+00  0.33859369E+02 -0.67186237E+02
  0.36000000E+00  0.34972897E+02 -0.69149324E+02
  0.37000000E+00  0.36132416E+02 -0.71115396E+02
  0.38000000E+00  0.37339151E+02 -0.73084427E+02
  0.39000000E+00  0.38594358E+02 -0.75056377E+02
  0.40000000E+00  0.39899326E+02 -0.77031196E+02
  0.41000000E+00  0.41255376E+02 -0.79008819E+02
  0.42000000E+00  0.42663857E+02 -0.80989167E+02
  0.43000000E+00  0.44126149E+02 -0.82972147E+02
  0.44000000E+00  0.45643663E+02 -0.84957648E+02
  0.45000000E+00  0.47217835E+02 -0.86945544E+02
  0.46000000E+00  0.48850131E+02 -0.88935689E+02
  0.47000000E+00  0.50542043E+02 -0.90927919E+02
  0.48000000E+00  0.52295090E+02 -0.92922049E+02
  0.49000000E+00  0.54110814E+02 -0.94917873E+02
  0.50000000E+00  0.55990785E+02 -0.96915161E+02
  0.51000000E+00  0.57936591E+02 -0.98913659E+02
  0.52000000E+00  0.59949847E+02 -0.10091309E+03
  0.53000000E+00  0.62032187E+02 -0.10291314E+03
  0.54000000E+00  0.64185266E+02 -0.10491348E+03
  0.55000000E+00  0.66410756E+02 -0.10691374E+03
  0.56000000E+00  0.68710352E+02 -0.10891352E+03
  0.57000000E+00  0.71085762E+02 -0.11091239E+03
  0.58000000E+00  0.73538711E+02 -0.11290988E+03
  0.59000000E+00  0.76070943E+02 -0.11490547E+03
  0.60000000E+00  0.78684211E+02 -0.11689862E+03
  0.61000000E+00  0.81380287E+02 -0.11888874E+03
  0.62000000E+00  0.84160954E+02 -0.12087518E+03
  0.63000000E+00  0.87028007E+02 -0.12285725E+03
  0.64000000E+00  0.89983254E+02 -0.12483421E+03
  0.65000000E+00  0.93028517E+02 -0.12680528E+03
  0.66000000E+00  0.96165629E+02 -0.12876959E+03
  0.67000000E+00  0.99396436E+02 -0.13072623E+03
  0.68000000E+00  0.10272280E+03 -0.13267422E+03
  0.69000000E+00  0.10614659E+03 -0.13461250E+03
  0.70000000E+00  0.10966972E+03 -0.13653995E+03
  0.71000000E+00  0.11329409E+03 -0.13845535E+03
  0.72000000E+00  0.11702165E+03 -0.14035742E+03
  0.73000000E+00  0.12085438E+03 -0.14224475E+03
  0.74000000E+00  0.12479428E+03 -0.14411587E+03
  0.75000000E+00  0.12884338E+03 -0.14596915E+03
  0.76000000E+00  0.13300376E+03 -0.14780288E+03
  0.77000000E+00  0.13727755E+03 -0.14961518E+03
  0.78000000E+00  0.14166697E+03 -0.15140401E+03
  0.79000000E+00  0.14617441E+03 -0.15316718E+03
  0.80000000E+00  0.15080248E+03 -0.15490223E+03
  0.81000000E+00  0.15555407E+03 -0.15660648E+03
  0.82000000E+00  0.16043206E+03 -0.15827689E+03
  0.83000000E+00  0.16543882E+03 -0.15990996E+03
  0.84000000E+00  0.17057548E+03 -0.16150156E+03
  0.85000000E+00  0.17584563E+03 -0.16304649E+03
  0.86000000E+00  0.18126733E+03 -0.16453670E+03
  0.87000000E+00  0.18683987E+03 -0.16595319E+03
  0.88000000E+00  0.19246438E+03 -0.16727440E+03
