  0.00000000E+00 -0.79325496E+00  0.36030707E-17
  0.10000000E-01 -0.79344293E+00  0.39690055E-01
  0.20000000E-01 -0.79400725E+00  0.79471223E-01
  0.30000000E-01 -0.79494907E+00  0.11943475E+00
  0.40000000E-01 -0.79627033E+00  0.15967212E+00
  0.50000000E-01 -0.79797377E+00  0.20027523E+00
  0.60000000E-01 -0.80006291E+00  0.24133647E+00
  0.70000000E-01 -0.80254207E+00  0.28294886E+00
  0.80000000E-01 -0.80541639E+00  0.32520620E+00
  0.90000000E-01 -0.80869187E+00  0.36820319E+00
  0.10000000E+00 -0.81237531E+00  0.41203555E+00
  0.11000000E+00 -0.81647442E+00  0.45680015E+00
  0.12000000E+00 -0.82099779E+00  0.50259516E+00
  0.13000000E+00 -0.82595494E+00  0.54952013E+00
  0.14000000E+00 -0.83135632E+00  0.59767620E+00
  0.15000000E+00 -0.83721339E+00  0.64716614E+00
  0.16000000E+00 -0.84353860E+00  0.69809456E+00
  0.17000000E+00 -0.85034548E+00  0.75056799E+00
  0.18000000E+00 -0.85764862E+00  0.80469501E+00
  0.19000000E+00 -0.86546379E+00  0.86058643E+00
  0.20000000E+00 -0.87380792E+00  0.91835537E+00
  0.21000000E+00 -0.88269921E+00  0.97811740E+00
  0.22000000E+00 -0.89215713E+00  0.10399907E+01
  0.23000000E+00 -0.90220254E+00  0.11040961E+01
  0.24000000E+00 -0.91285770E+00  0.11705574E+01
  0.25000000E+00 -0.92414637E+00  0.12395012E+01
  0.26000000E+00 -0.93609389E+00  0.13110573E+01
  0.27000000E+00 -0.94872725E+00  0.13853587E+01
  0.28000000E+00 -0.96207516E+00  0.14625418E+01
  0.29000000E+00 -0.97616818E+00  0.15427462E+01
  0.30000000E+00 -0.99103877E+00  0.16261153E+01
  0.31000000E+00 -0.10067214E+01  0.17127960E+01
  0.32000000E+00 -0.10232528E+01  0.18029390E+01
  0.33000000E+00 -0.10406718E+01  0.18966989E+01
  0.34000000E+00 -0.10590196E+01  0.19942340E+01
  0.35000000E+00 -0.10783402E+01  0.20957070E+01
  0.36000000E+00 -0.10986798E+01  0.22012841E+01
  0.37000000E+00 -0.11200878E+01  0.23111360E+01
  0.38000000E+00 -0.11426163E+01  0.24254374E+01
  0.39000000E+00 -0.11663207E+01  0.25443671E+01
  0.40000000E+00 -0.11912596E+01  0.26681079E+01
  0.41000000E+00 -0.12174952E+01  0.27968470E+01
