  0.00000000E+00  0.46973369E+00  0.21591907E-17
  0.10000000E-01  0.46970578E+00  0.35143357E-01
  0.20000000E-01  0.46962201E+00  0.70305310E-01
  0.30000000E-01  0.46948229E+00  0.10550451E+00
  0.40000000E-01  0.46928641E+00  0.14075971E+00
  0.50000000E-01  0.46903413E+00  0.17608985E+00
  0.60000000E-01  0.46872513E+00  0.21151405E+00
  0.70000000E-01  0.46835898E+00  0.24705172E+00
  0.80000000E-01  0.46793523E+00  0.28272259E+00
  0.90000000E-01  0.46745331E+00  0.31854676E+00
  0.10000000E+00  0.46691260E+00  0.35454476E+00
  0.11000000E+00  0.46631239E+00  0.39073756E+00
  0.12000000E+00  0.46565191E+00  0.42714666E+00
  0.13000000E+00  0.46493029E+00  0.46379412E+00
  0.14000000E+00  0.46414659E+00  0.50070260E+00
  0.15000000E+00  0.46329980E+00  0.53789539E+00
  0.16000000E+00  0.46238881E+00  0.57539646E+00
  0.17000000E+00  0.46141245E+00  0.61323048E+00
  0.18000000E+00  0.46036945E+00  0.65142288E+00
  0.19000000E+00  0.45925845E+00  0.68999984E+00
  0.20000000E+00  0.45807802E+00  0.72898835E+00
  0.21000000E+00  0.45682662E+00  0.76841621E+00
  0.22000000E+00  0.45550263E+00  0.80831206E+00
  0.23000000E+00  0.45410433E+00  0.84870539E+00
  0.24000000E+00  0.45262992E+00  0.88962656E+00
  0.25000000E+00  0.45107748E+00  0.93110679E+00
  0.26000000E+00  0.44944500E+00  0.97317819E+00
  0.27000000E+00  0.44773035E+00  0.10158737E+01
  0.28000000E+00  0.44593132E+00  0.10592273E+01
  0.29000000E+00  0.44404555E+00  0.11032735E+01
  0.30000000E+00  0.44207060E+00  0.11480481E+01
  0.31000000E+00  0.44000388E+00  0.11935874E+01
  0.32000000E+00  0.43784271E+00  0.12399286E+01
  0.33000000E+00  0.43558423E+00  0.12871098E+01
  0.34000000E+00  0.43322550E+00  0.13351697E+01
  0.35000000E+00  0.43076340E+00  0.13841478E+01
  0.36000000E+00  0.42819469E+00  0.14340844E+01
  0.37000000E+00  0.42551595E+00  0.14850203E+01
  0.38000000E+00  0.42272363E+00  0.15369970E+01
  0.39000000E+00  0.41981400E+00  0.15900565E+01
  0.40000000E+00  0.41678315E+00  0.16442412E+01
  0.41000000E+00  0.41362700E+00  0.16995942E+01
  0.42000000E+00  0.41034127E+00  0.17561587E+01
  0.43000000E+00  0.40692149E+00  0.18139783E+01
  0.44000000E+00  0.40336298E+00  0.18730970E+01
  0.45000000E+00  0.39966084E+00  0.19335588E+01
  0.46000000E+00  0.39580995E+00  0.19954078E+01
  0.47000000E+00  0.39180495E+00  0.20586883E+01
  0.48000000E+00  0.38764022E+00  0.21234444E+01
  0.49000000E+00  0.38330991E+00  0.21897201E+01
  0.50000000E+00  0.37880790E+00  0.22575594E+01
  0.51000000E+00  0.37412778E+00  0.23270060E+01
  0.52000000E+00  0.36926289E+00  0.23981033E+01
  0.53000000E+00  0.36420625E+00  0.24708947E+01
  0.54000000E+00  0.35895062E+00  0.25454229E+01
  0.55000000E+00  0.35348847E+00  0.26217308E+01
