  0.00000000E+00 -0.22354417E+00  0.12002991E-17
  0.10000000E-01 -0.22371531E+00  0.38339467E-01
  0.20000000E-01 -0.22422911E+00  0.76769722E-01
  0.30000000E-01 -0.22508670E+00  0.11538168E+00
  0.40000000E-01 -0.22628996E+00  0.15426653E+00
  0.50000000E-01 -0.22784155E+00  0.19351583E+00
  0.60000000E-01 -0.22974487E+00  0.23322167E+00
  0.70000000E-01 -0.23200412E+00  0.27347679E+00
  0.80000000E-01 -0.23462430E+00  0.31437471E+00
  0.90000000E-01 -0.23761120E+00  0.35600986E+00
  0.10000000E+00 -0.24097144E+00  0.39847772E+00
  0.11000000E+00 -0.24471251E+00  0.44187493E+00
  0.12000000E+00 -0.24884273E+00  0.48629945E+00
  0.13000000E+00 -0.25337134E+00  0.53185068E+00
  0.14000000E+00 -0.25830849E+00  0.57862958E+00
  0.15000000E+00 -0.26366531E+00  0.62673883E+00
  0.16000000E+00 -0.26945388E+00  0.67628293E+00
  0.17000000E+00 -0.27568733E+00  0.72736837E+00
  0.18000000E+00 -0.28237985E+00  0.78010372E+00
  0.19000000E+00 -0.28954675E+00  0.83459983E+00
  0.20000000E+00 -0.29720448E+00  0.89096987E+00
  0.21000000E+00 -0.30537072E+00  0.94932955E+00
  0.22000000E+00 -0.31406439E+00  0.10097972E+01
  0.23000000E+00 -0.32330577E+00  0.10724939E+01
  0.24000000E+00 -0.33311649E+00  0.11375437E+01
  0.25000000E+00 -0.34351968E+00  0.12050737E+01
  0.26000000E+00 -0.35453996E+00  0.12752139E+01
  0.27000000E+00 -0.36620358E+00  0.13480979E+01
  0.28000000E+00 -0.37853848E+00  0.14238625E+01
  0.29000000E+00 -0.39157439E+00  0.15026482E+01
  0.30000000E+00 -0.40534291E+00  0.15845989E+01
  0.31000000E+00 -0.41987761E+00  0.16698623E+01
  0.32000000E+00 -0.43521417E+00  0.17585901E+01
  0.33000000E+00 -0.45139046E+00  0.18509378E+01
  0.34000000E+00 -0.46844668E+00  0.19470650E+01
  0.35000000E+00 -0.48642547E+00  0.20471352E+01
  0.36000000E+00 -0.50537207E+00  0.21513162E+01
  0.37000000E+00 -0.52533447E+00  0.22597801E+01
  0.38000000E+00 -0.54636355E+00  0.23727031E+01
  0.39000000E+00 -0.56851322E+00  0.24902656E+01
  0.40000000E+00 -0.59184065E+00  0.26126525E+01
  0.41000000E+00 -0.61640641E+00  0.27400526E+01
  0.42000000E+00 -0.64227466E+00  0.28726592E+01
  0.43000000E+00 -0.66951340E+00  0.30106697E+01
  0.44000000E+00 -0.69819459E+00  0.31542851E+01
  0.45000000E+00 -0.72839450E+00  0.33037109E+01
  0.46000000E+00 -0.76019380E+00  0.34591557E+01
  0.47000000E+00 -0.79367793E+00  0.36208320E+01
  0.48000000E+00 -0.82893727E+00  0.37889554E+01
  0.49000000E+00 -0.86606740E+00  0.39637444E+01
  0.50000000E+00 -0.90516942E+00  0.41454199E+01
  0.51000000E+00 -0.94635017E+00  0.43342052E+01
  0.52000000E+00 -0.98972251E+00  0.45303251E+01
  0.53000000E+00 -0.10354056E+01  0.47340055E+01
  0.54000000E+00 -0.10835251E+01  0.49454726E+01
  0.55000000E+00 -0.11342136E+01  0.51649527E+01
  0.56000000E+00 -0.11876104E+01  0.53926705E+01
  0.57000000E+00 -0.12438623E+01  0.56288489E+01
  0.58000000E+00 -0.13031232E+01  0.58737075E+01
  0.59000000E+00 -0.13655542E+01  0.61274617E+01
  0.60000000E+00 -0.14313239E+01  0.63903213E+01
  0.61000000E+00 -0.15006074E+01  0.66624893E+01
  0.62000000E+00 -0.15735864E+01  0.69441606E+01
  0.63000000E+00 -0.16504477E+01  0.72355208E+01
  0.64000000E+00 -0.17313822E+01  0.75367436E+01
  0.65000000E+00 -0.18165823E+01  0.78479875E+01
  0.66000000E+00 -0.19062384E+01  0.81693918E+01
  0.67000000E+00 -0.20005339E+01  0.85010740E+01
  0.68000000E+00 -0.20996368E+01  0.88431381E+01
  0.69000000E+00 -0.22036870E+01  0.91956962E+01
  0.70000000E+00 -0.23127768E+01  0.95588698E+01
  0.71000000E+00 -0.24269173E+01  0.99326598E+01
  0.72000000E+00 -0.25459827E+01  0.10316636E+02
  0.73000000E+00 -0.26696146E+01  0.10710002E+02
  0.74000000E+00 -0.27970782E+01  0.11113556E+02
  0.75000000E+00 -0.29272143E+01  0.11533868E+02
  0.76000000E+00 -0.30584618E+01  0.11970033E+02
  0.77000000E+00 -0.31529373E+01  0.12372633E+02
  0.78000000E+00 -0.32482107E+01  0.13038133E+02
  0.79000000E+00 -0.34241698E+01  0.13692318E+02
  0.80000000E+00 -0.36333641E+01  0.14355241E+02
  0.81000000E+00 -0.38755212E+01  0.15034027E+02
  0.82000000E+00 -0.41525275E+01  0.15722344E+02
  0.83000000E+00 -0.44698171E+01  0.16427735E+02
  0.84000000E+00 -0.48427092E+01  0.17138699E+02
  0.85000000E+00 -0.52904024E+01  0.17758990E+02
  0.86000000E+00 -0.57552324E+01  0.18215342E+02
  0.87000000E+00 -0.61904156E+01  0.18591424E+02
  0.88000000E+00 -0.66176811E+01  0.18970122E+02
  0.89000000E+00 -0.70512656E+01  0.19353017E+02
  0.90000000E+00 -0.74974176E+01  0.19727589E+02
  0.91000000E+00 -0.79599340E+01  0.20088171E+02
  0.92000000E+00 -0.84416598E+01  0.20429784E+02
