  0.00000000E+00  0.32384605E+00  0.14203913E-17
  0.10000000E-01  0.32381908E+00  0.34878728E-01
  0.20000000E-01  0.32373815E+00  0.69776876E-01
  0.30000000E-01  0.32360314E+00  0.10471392E+00
  0.40000000E-01  0.32341386E+00  0.13970946E+00
  0.50000000E-01  0.32317005E+00  0.17478324E+00
  0.60000000E-01  0.32287136E+00  0.20995526E+00
  0.70000000E-01  0.32251739E+00  0.24524579E+00
  0.80000000E-01  0.32210763E+00  0.28067542E+00
  0.90000000E-01  0.32164151E+00  0.31626516E+00
  0.10000000E+00  0.32111838E+00  0.35203642E+00
  0.11000000E+00  0.32053752E+00  0.38801112E+00
  0.12000000E+00  0.31989811E+00  0.42421172E+00
  0.13000000E+00  0.31919927E+00  0.46066125E+00
  0.14000000E+00  0.31844002E+00  0.49738339E+00
  0.15000000E+00  0.31761930E+00  0.53440245E+00
  0.16000000E+00  0.31673596E+00  0.57174347E+00
  0.17000000E+00  0.31578880E+00  0.60943224E+00
  0.18000000E+00  0.31477647E+00  0.64749530E+00
  0.19000000E+00  0.31369758E+00  0.68596003E+00
  0.20000000E+00  0.31255063E+00  0.72485462E+00
  0.21000000E+00  0.31133401E+00  0.76420812E+00
  0.22000000E+00  0.31004605E+00  0.80405045E+00
  0.23000000E+00  0.30868494E+00  0.84441245E+00
  0.24000000E+00  0.30724879E+00  0.88532585E+00
  0.25000000E+00  0.30573561E+00  0.92682328E+00
  0.26000000E+00  0.30414329E+00  0.96893832E+00
  0.27000000E+00  0.30246960E+00  0.10117054E+01
  0.28000000E+00  0.30071221E+00  0.10551601E+01
  0.29000000E+00  0.29886865E+00  0.10993385E+01
  0.30000000E+00  0.29693636E+00  0.11442779E+01
  0.31000000E+00  0.29491262E+00  0.11900164E+01
  0.32000000E+00  0.29279459E+00  0.12365930E+01
  0.33000000E+00  0.29057927E+00  0.12840473E+01
  0.34000000E+00  0.28826355E+00  0.13324200E+01
  0.35000000E+00  0.28584414E+00  0.13817523E+01
  0.36000000E+00  0.28331759E+00  0.14320864E+01
  0.37000000E+00  0.28068031E+00  0.14834649E+01
  0.38000000E+00  0.27792852E+00  0.15359311E+01
  0.39000000E+00  0.27505826E+00  0.15895290E+01
  0.40000000E+00  0.27206537E+00  0.16443029E+01
  0.41000000E+00  0.26894553E+00  0.17002977E+01
  0.42000000E+00  0.26569416E+00  0.17575584E+01
  0.43000000E+00  0.26230651E+00  0.18161307E+01
  0.44000000E+00  0.25877758E+00  0.18760601E+01
  0.45000000E+00  0.25510213E+00  0.19373926E+01
  0.46000000E+00  0.25127467E+00  0.20001738E+01
  0.47000000E+00  0.24728947E+00  0.20644498E+01
  0.48000000E+00  0.24314051E+00  0.21302660E+01
  0.49000000E+00  0.23882150E+00  0.21976681E+01
  0.50000000E+00  0.23432585E+00  0.22667012E+01
  0.51000000E+00  0.22964666E+00  0.23374102E+01
  0.52000000E+00  0.22477674E+00  0.24098396E+01
  0.53000000E+00  0.21970856E+00  0.24840332E+01
  0.54000000E+00  0.21443430E+00  0.25600347E+01
