  0.00000000E+00 -0.96224498E-01  0.24766588E-17
  0.10000000E-01 -0.96415740E-01  0.42710360E-01
  0.20000000E-01 -0.96989880E-01  0.85516180E-01
  0.30000000E-01 -0.97948160E-01  0.12851305E+00
  0.40000000E-01 -0.99292655E-01  0.17179680E+00
  0.50000000E-01 -0.10102628E+00  0.21546368E+00
  0.60000000E-01 -0.10315278E+00  0.25961040E+00
  0.70000000E-01 -0.10567680E+00  0.30433435E+00
  0.80000000E-01 -0.10860381E+00  0.34973366E+00
  0.90000000E-01 -0.11194019E+00  0.39590737E+00
  0.10000000E+00 -0.11569323E+00  0.44295552E+00
  0.11000000E+00 -0.11987116E+00  0.49097933E+00
  0.12000000E+00 -0.12448313E+00  0.54008125E+00
  0.13000000E+00 -0.12953931E+00  0.59036518E+00
  0.14000000E+00 -0.13505086E+00  0.64193650E+00
  0.15000000E+00 -0.14102999E+00  0.69490229E+00
  0.16000000E+00 -0.14749001E+00  0.74937137E+00
  0.17000000E+00 -0.15444534E+00  0.80545448E+00
  0.18000000E+00 -0.16191158E+00  0.86326440E+00
  0.19000000E+00 -0.16990553E+00  0.92291605E+00
  0.20000000E+00 -0.17844527E+00  0.98452662E+00
  0.21000000E+00 -0.18755022E+00  0.10482157E+01
  0.22000000E+00 -0.19724115E+00  0.11141054E+01
  0.23000000E+00 -0.20754032E+00  0.11823204E+01
  0.24000000E+00 -0.21847149E+00  0.12529883E+01
  0.25000000E+00 -0.23006001E+00  0.13262393E+01
  0.26000000E+00 -0.24233290E+00  0.14022067E+01
  0.27000000E+00 -0.25531897E+00  0.14810270E+01
  0.28000000E+00 -0.26904884E+00  0.15628396E+01
  0.29000000E+00 -0.28355512E+00  0.16477873E+01
  0.30000000E+00 -0.29887243E+00  0.17360162E+01
  0.31000000E+00 -0.31503757E+00  0.18276759E+01
  0.32000000E+00 -0.33208963E+00  0.19229195E+01
  0.33000000E+00 -0.35007009E+00  0.20219036E+01
  0.34000000E+00 -0.36902297E+00  0.21247884E+01
  0.35000000E+00 -0.38899497E+00  0.22317378E+01
  0.36000000E+00 -0.41003563E+00  0.23429194E+01
  0.37000000E+00 -0.43219745E+00  0.24585045E+01
  0.38000000E+00 -0.45553613E+00  0.25786681E+01
  0.39000000E+00 -0.48011067E+00  0.27035886E+01
  0.40000000E+00 -0.50598360E+00  0.28334486E+01
  0.41000000E+00 -0.53322120E+00  0.29684336E+01
  0.42000000E+00 -0.56189365E+00  0.31087331E+01
  0.43000000E+00 -0.59207532E+00  0.32545396E+01
  0.44000000E+00 -0.62384496E+00  0.34060490E+01
  0.45000000E+00 -0.65728597E+00  0.35634601E+01
  0.46000000E+00 -0.69248662E+00  0.37269744E+01
  0.47000000E+00 -0.72954039E+00  0.38967959E+01
  0.48000000E+00 -0.76854618E+00  0.40731311E+01
  0.49000000E+00 -0.80960864E+00  0.42561879E+01
  0.50000000E+00 -0.85283848E+00  0.44461759E+01
  0.51000000E+00 -0.89835273E+00  0.46433054E+01
  0.52000000E+00 -0.94627514E+00  0.48477872E+01
  0.53000000E+00 -0.99673641E+00  0.50598317E+01
  0.54000000E+00 -0.10498746E+01  0.52796483E+01
  0.55000000E+00 -0.11058352E+01  0.55074448E+01
  0.56000000E+00 -0.11647720E+01  0.57434259E+01
  0.57000000E+00 -0.12268464E+01  0.59877929E+01
  0.58000000E+00 -0.12922286E+01  0.62407422E+01
  0.59000000E+00 -0.13610972E+01  0.65024645E+01
  0.60000000E+00 -0.14336391E+01  0.67731434E+01
  0.61000000E+00 -0.15100498E+01  0.70529543E+01
  0.62000000E+00 -0.15905327E+01  0.73420626E+01
  0.63000000E+00 -0.16752985E+01  0.76406213E+01
  0.64000000E+00 -0.17645640E+01  0.79487678E+01
  0.65000000E+00 -0.18585499E+01  0.82666193E+01
  0.66000000E+00 -0.19574782E+01  0.85942686E+01
  0.67000000E+00 -0.20615668E+01  0.89317850E+01
  0.68000000E+00 -0.21710222E+01  0.92792283E+01
  0.69000000E+00 -0.22860277E+01  0.96366760E+01
  0.70000000E+00 -0.24067231E+01  0.10004225E+02
  0.71000000E+00 -0.25331713E+01  0.10381867E+02
  0.72000000E+00 -0.26652969E+01  0.10769202E+02
  0.73000000E+00 -0.28027643E+01  0.11165576E+02
  0.74000000E+00 -0.29447158E+01  0.11571923E+02
  0.75000000E+00 -0.30890925E+01  0.11989975E+02
  0.76000000E+00 -0.32283499E+01  0.12408157E+02
  0.77000000E+00 -0.33432460E+01  0.12897913E+02
  0.78000000E+00 -0.34965988E+01  0.13511537E+02
  0.79000000E+00 -0.36967636E+01  0.14137468E+02
  0.80000000E+00 -0.39301637E+01  0.14769626E+02
  0.81000000E+00 -0.41954097E+01  0.15410315E+02
  0.82000000E+00 -0.44945132E+01  0.16058097E+02
  0.83000000E+00 -0.48335307E+01  0.16717780E+02
  0.84000000E+00 -0.52292782E+01  0.17380787E+02
  0.85000000E+00 -0.57029078E+01  0.17936896E+02
  0.86000000E+00 -0.61763074E+01  0.18314061E+02
  0.87000000E+00 -0.66197127E+01  0.18639184E+02
  0.88000000E+00 -0.70588560E+01  0.18965808E+02
