  0.00000000E+00  0.15838882E+02 -0.22155387E-14
  0.10000000E-01  0.15851957E+02 -0.23270961E+01
  0.20000000E-01  0.15891202E+02 -0.46543930E+01
  0.30000000E-01  0.15956674E+02 -0.69820913E+01
  0.40000000E-01  0.16048470E+02 -0.93103913E+01
  0.50000000E-01  0.16166724E+02 -0.11639493E+02
  0.60000000E-01  0.16311610E+02 -0.13969596E+02
  0.70000000E-01  0.16483341E+02 -0.16300898E+02
  0.80000000E-01  0.16682167E+02 -0.18633597E+02
  0.90000000E-01  0.16908381E+02 -0.20967890E+02
  0.10000000E+00  0.17162314E+02 -0.23303973E+02
  0.11000000E+00  0.17444337E+02 -0.25642039E+02
  0.12000000E+00  0.17754863E+02 -0.27982280E+02
  0.13000000E+00  0.18094345E+02 -0.30324887E+02
  0.14000000E+00  0.18463280E+02 -0.32670050E+02
  0.15000000E+00  0.18862204E+02 -0.35017953E+02
  0.16000000E+00  0.19291700E+02 -0.37368783E+02
  0.17000000E+00  0.19752391E+02 -0.39722718E+02
  0.18000000E+00  0.20244948E+02 -0.42079939E+02
  0.19000000E+00  0.20770085E+02 -0.44440621E+02
  0.20000000E+00  0.21328563E+02 -0.46804934E+02
  0.21000000E+00  0.21921189E+02 -0.49173048E+02
  0.22000000E+00  0.22548820E+02 -0.51545126E+02
  0.23000000E+00  0.23212361E+02 -0.53921328E+02
  0.24000000E+00  0.23912766E+02 -0.56301808E+02
  0.25000000E+00  0.24651041E+02 -0.58686715E+02
  0.26000000E+00  0.25428243E+02 -0.61076194E+02
  0.27000000E+00  0.26245485E+02 -0.63470382E+02
  0.28000000E+00  0.27103931E+02 -0.65869410E+02
  0.29000000E+00  0.28004802E+02 -0.68273402E+02
  0.30000000E+00  0.28949376E+02 -0.70682474E+02
  0.31000000E+00  0.29938989E+02 -0.73096735E+02
  0.32000000E+00  0.30975036E+02 -0.75516282E+02
  0.33000000E+00  0.32058973E+02 -0.77941206E+02
  0.34000000E+00  0.33192317E+02 -0.80371585E+02
  0.35000000E+00  0.34376649E+02 -0.82807487E+02
  0.36000000E+00  0.35613614E+02 -0.85248968E+02
  0.37000000E+00  0.36904922E+02 -0.87696071E+02
  0.38000000E+00  0.38252351E+02 -0.90148825E+02
  0.39000000E+00  0.39657747E+02 -0.92607243E+02
  0.40000000E+00  0.41123024E+02 -0.95071324E+02
  0.41000000E+00  0.42650168E+02 -0.97541048E+02
  0.42000000E+00  0.44241235E+02 -0.10001638E+03
  0.43000000E+00  0.45898355E+02 -0.10249725E+03
  0.44000000E+00  0.47623730E+02 -0.10498360E+03
  0.45000000E+00  0.49419637E+02 -0.10747530E+03
  0.46000000E+00  0.51288428E+02 -0.10997225E+03
  0.47000000E+00  0.53232531E+02 -0.11247427E+03
  0.48000000E+00  0.55254449E+02 -0.11498119E+03
  0.49000000E+00  0.57356763E+02 -0.11749280E+03
  0.50000000E+00  0.59542130E+02 -0.12000884E+03
  0.51000000E+00  0.61813285E+02 -0.12252904E+03
  0.52000000E+00  0.64173038E+02 -0.12505306E+03
  0.53000000E+00  0.66624277E+02 -0.12758055E+03
  0.54000000E+00  0.69169969E+02 -0.13011110E+03
  0.55000000E+00  0.71813153E+02 -0.13264424E+03
  0.56000000E+00  0.74556946E+02 -0.13517947E+03
  0.57000000E+00  0.77404539E+02 -0.13771622E+03
  0.58000000E+00  0.80359197E+02 -0.14025386E+03
  0.59000000E+00  0.83424259E+02 -0.14279169E+03
  0.60000000E+00  0.86603134E+02 -0.14532893E+03
  0.61000000E+00  0.89899301E+02 -0.14786474E+03
  0.62000000E+00  0.93316310E+02 -0.15039818E+03
  0.63000000E+00  0.96857777E+02 -0.15292819E+03
  0.64000000E+00  0.10052738E+03 -0.15545365E+03
  0.65000000E+00  0.10432887E+03 -0.15797326E+03
  0.66000000E+00  0.10826606E+03 -0.16048562E+03
  0.67000000E+00  0.11234283E+03 -0.16298915E+03
  0.68000000E+00  0.11656311E+03 -0.16548209E+03
  0.69000000E+00  0.12093087E+03 -0.16796244E+03
  0.70000000E+00  0.12545012E+03 -0.17042793E+03
  0.71000000E+00  0.13012504E+03 -0.17287594E+03
  0.72000000E+00  0.13496019E+03 -0.17530334E+03
  0.73000000E+00  0.13996036E+03 -0.17770634E+03
  0.74000000E+00  0.14512836E+03 -0.18008007E+03
  0.75000000E+00  0.15046137E+03 -0.18241804E+03
  0.76000000E+00  0.15598185E+03 -0.18470832E+03
  0.77000000E+00  0.16166127E+03 -0.18689198E+03
  0.78000000E+00  0.16722043E+03 -0.18905404E+03
  0.79000000E+00  0.17296227E+03 -0.19126255E+03
  0.80000000E+00  0.17890333E+03 -0.19346141E+03
  0.81000000E+00  0.18503636E+03 -0.19563735E+03
  0.82000000E+00  0.19137564E+03 -0.19777963E+03
  0.83000000E+00  0.19793148E+03 -0.19987506E+03
  0.84000000E+00  0.20470758E+03 -0.20189960E+03
  0.85000000E+00  0.21159189E+03 -0.20381091E+03
  0.86000000E+00  0.21845473E+03 -0.20571359E+03
  0.87000000E+00  0.22551885E+03 -0.20763863E+03
  0.88000000E+00  0.23283736E+03 -0.20954486E+03
  0.89000000E+00  0.24041909E+03 -0.21141361E+03
  0.90000000E+00  0.24827586E+03 -0.21323181E+03
