  0.00000000E+00  0.16090581E+02  0.18008741E-14
  0.10000000E-01  0.16103846E+02 -0.22568215E+01
  0.20000000E-01  0.16143660E+02 -0.45138406E+01
  0.30000000E-01  0.16210083E+02 -0.67712548E+01
  0.40000000E-01  0.16303211E+02 -0.90292612E+01
  0.50000000E-01  0.16423183E+02 -0.11288057E+02
  0.60000000E-01  0.16570175E+02 -0.13547837E+02
  0.70000000E-01  0.16744403E+02 -0.15808798E+02
  0.80000000E-01  0.16946124E+02 -0.18071133E+02
  0.90000000E-01  0.17175634E+02 -0.20335037E+02
  0.10000000E+00  0.17433270E+02 -0.22600701E+02
  0.11000000E+00  0.17719411E+02 -0.24868315E+02
  0.12000000E+00  0.18034477E+02 -0.27138070E+02
  0.13000000E+00  0.18378928E+02 -0.29410151E+02
  0.14000000E+00  0.18753270E+02 -0.31684744E+02
  0.15000000E+00  0.19158049E+02 -0.33962032E+02
  0.16000000E+00  0.19593857E+02 -0.36242195E+02
  0.17000000E+00  0.20061328E+02 -0.38525411E+02
  0.18000000E+00  0.20561144E+02 -0.40811854E+02
  0.19000000E+00  0.21094030E+02 -0.43101696E+02
  0.20000000E+00  0.21660761E+02 -0.45395104E+02
  0.21000000E+00  0.22262155E+02 -0.47692242E+02
  0.22000000E+00  0.22899084E+02 -0.49993270E+02
  0.23000000E+00  0.23572465E+02 -0.52298343E+02
  0.24000000E+00  0.24283267E+02 -0.54607610E+02
  0.25000000E+00  0.25032510E+02 -0.56921218E+02
  0.26000000E+00  0.25821268E+02 -0.59239304E+02
  0.27000000E+00  0.26650667E+02 -0.61562000E+02
  0.28000000E+00  0.27521887E+02 -0.63889434E+02
  0.29000000E+00  0.28436165E+02 -0.66221723E+02
  0.30000000E+00  0.29394796E+02 -0.68558978E+02
  0.31000000E+00  0.30399130E+02 -0.70901301E+02
  0.32000000E+00  0.31450579E+02 -0.73248785E+02
  0.33000000E+00  0.32550613E+02 -0.75601513E+02
  0.34000000E+00  0.33700767E+02 -0.77959558E+02
  0.35000000E+00  0.34902636E+02 -0.80322979E+02
  0.36000000E+00  0.36157880E+02 -0.82691827E+02
  0.37000000E+00  0.37468223E+02 -0.85066136E+02
  0.38000000E+00  0.38835457E+02 -0.87445928E+02
  0.39000000E+00  0.40261442E+02 -0.89831208E+02
  0.40000000E+00  0.41748103E+02 -0.92221965E+02
  0.41000000E+00  0.43297438E+02 -0.94618172E+02
  0.42000000E+00  0.44911514E+02 -0.97019780E+02
  0.43000000E+00  0.46592469E+02 -0.99426722E+02
  0.44000000E+00  0.48342513E+02 -0.10183891E+03
  0.45000000E+00  0.50163930E+02 -0.10425622E+03
  0.46000000E+00  0.52059077E+02 -0.10667853E+03
  0.47000000E+00  0.54030384E+02 -0.10910566E+03
  0.48000000E+00  0.56080356E+02 -0.11153742E+03
  0.49000000E+00  0.58211574E+02 -0.11397358E+03
  0.50000000E+00  0.60426691E+02 -0.11641388E+03
  0.51000000E+00  0.62728439E+02 -0.11885801E+03
  0.52000000E+00  0.65119621E+02 -0.12130566E+03
  0.53000000E+00  0.67603116E+02 -0.12375642E+03
  0.54000000E+00  0.70181878E+02 -0.12620988E+03
  0.55000000E+00  0.72858935E+02 -0.12866556E+03
  0.56000000E+00  0.75637386E+02 -0.13112292E+03
  0.57000000E+00  0.78520405E+02 -0.13358139E+03
  0.58000000E+00  0.81511236E+02 -0.13604031E+03
  0.59000000E+00  0.84613193E+02 -0.13849895E+03
  0.60000000E+00  0.87829660E+02 -0.14095653E+03
  0.61000000E+00  0.91164086E+02 -0.14341215E+03
  0.62000000E+00  0.94619988E+02 -0.14586487E+03
  0.63000000E+00  0.98200949E+02 -0.14831359E+03
  0.64000000E+00  0.10191062E+03 -0.15075715E+03
