  0.00000000E+00  0.45649743E+01
  0.56340304E-03  0.45650295E+01
  0.11268061E-02  0.45649887E+01
  0.16902091E-02  0.45648519E+01
  0.22536122E-02  0.45646192E+01
  0.28170152E-02  0.45642907E+01
  0.33804183E-02  0.45638663E+01
  0.39438213E-02  0.45633462E+01
  0.45072244E-02  0.45627304E+01
  0.50706274E-02  0.45620190E+01
  0.56340304E-02  0.45612121E+01
  0.61974335E-02  0.45603098E+01
  0.67608365E-02  0.45593122E+01
  0.73242396E-02  0.45582193E+01
  0.78876426E-02  0.45570312E+01
  0.84510457E-02  0.45557477E+01
  0.90144487E-02  0.45543685E+01
  0.95778518E-02  0.45528929E+01
  0.10141255E-01  0.45513194E+01
  0.10704658E-01  0.45496450E+01
  0.11268061E-01  0.45478650E+01
  0.11831464E-01  0.45459804E+01
  0.12394867E-01  0.45440302E+01
  0.12958270E-01  0.45420603E+01
  0.13521673E-01  0.45400107E+01
  0.14085076E-01  0.45378437E+01
  0.14648479E-01  0.45355664E+01
  0.15211882E-01  0.45331869E+01
  0.15775285E-01  0.45307089E+01
  0.16338688E-01  0.45281346E+01
  0.16902091E-01  0.45254663E+01
  0.17465494E-01  0.45227062E+01
  0.18028897E-01  0.45198564E+01
  0.18592300E-01  0.45169184E+01
  0.19155704E-01  0.45138933E+01
  0.19719107E-01  0.45107816E+01
  0.20282510E-01  0.45075839E+01
  0.20845913E-01  0.45043006E+01
  0.21409316E-01  0.45009320E+01
  0.21972719E-01  0.44974788E+01
  0.22536122E-01  0.44939411E+01
  0.23099525E-01  0.44903196E+01
  0.23662928E-01  0.44866147E+01
  0.24226331E-01  0.44828269E+01
  0.24789734E-01  0.44789567E+01
  0.25353137E-01  0.44750046E+01
  0.25916540E-01  0.44709711E+01
  0.26479943E-01  0.44668569E+01
  0.27043346E-01  0.44626626E+01
  0.27606749E-01  0.44583886E+01
  0.28170152E-01  0.44540357E+01
  0.28733555E-01  0.44496044E+01
  0.29296958E-01  0.44450954E+01
  0.29860361E-01  0.44405094E+01
  0.30423764E-01  0.44358469E+01
  0.30987167E-01  0.44311088E+01
  0.31550571E-01  0.44262957E+01
  0.32113974E-01  0.44214082E+01
  0.32677377E-01  0.44164470E+01
  0.33240780E-01  0.44114130E+01
  0.33804183E-01  0.44063066E+01
  0.34367586E-01  0.44011288E+01
  0.34930989E-01  0.43958802E+01
  0.35494392E-01  0.43905615E+01
  0.36057795E-01  0.43851735E+01
  0.36621198E-01  0.43797168E+01
  0.37184601E-01  0.43741923E+01
  0.37748004E-01  0.43686006E+01
  0.38311407E-01  0.43629425E+01
  0.38874810E-01  0.43572188E+01
  0.39438213E-01  0.43514302E+01
  0.40001616E-01  0.43455774E+01
  0.40565019E-01  0.43396612E+01
  0.41128422E-01  0.43336825E+01
  0.41691825E-01  0.43276418E+01
  0.42255228E-01  0.43215401E+01
  0.42818631E-01  0.43153780E+01
  0.43382034E-01  0.43091564E+01
  0.43945437E-01  0.43028760E+01
  0.44508841E-01  0.42965375E+01
  0.45072244E-01  0.42901418E+01
  0.45635647E-01  0.42836897E+01
  0.46199050E-01  0.42771819E+01
  0.46762453E-01  0.42706191E+01
  0.47325856E-01  0.42640023E+01
  0.47889259E-01  0.42573321E+01
  0.48452662E-01  0.42506093E+01
  0.49016065E-01  0.42438347E+01
  0.49579468E-01  0.42370092E+01
  0.50142871E-01  0.42301334E+01
  0.50706274E-01  0.42232081E+01
  0.51269677E-01  0.42162343E+01
  0.51833080E-01  0.42092125E+01
  0.52396483E-01  0.42021436E+01
  0.52959886E-01  0.41950285E+01
  0.53523289E-01  0.41878677E+01
  0.54086692E-01  0.41806623E+01
  0.54650095E-01  0.41734128E+01
  0.55213498E-01  0.41661202E+01
  0.55776901E-01  0.41587851E+01
  0.56340304E-01  0.41514084E+01
  0.56903708E-01  0.41439908E+01
  0.57467111E-01  0.41365332E+01
  0.58030514E-01  0.41290362E+01
  0.58593917E-01  0.41215008E+01
  0.59157320E-01  0.41139278E+01
  0.59720723E-01  0.41063178E+01
  0.60284126E-01  0.40986719E+01
  0.60847529E-01  0.40909907E+01
  0.61410932E-01  0.40832754E+01
  0.61974335E-01  0.40755267E+01
  0.62537738E-01  0.40677458E+01
  0.63101141E-01  0.40599337E+01
  0.63664544E-01  0.40520919E+01
  0.64227947E-01  0.40442219E+01
  0.64791350E-01  0.40363258E+01
  0.65354753E-01  0.40284064E+01
  0.65918156E-01  0.40204677E+01
  0.66481559E-01  0.40125162E+01
  0.67044962E-01  0.40045627E+01
  0.67608365E-01  0.39966275E+01
  0.68171768E-01  0.39887523E+01
  0.68735171E-01  0.39810323E+01
  0.69298575E-01  0.39737055E+01
  0.69861978E-01  0.39672864E+01
  0.70425381E-01  0.39611645E+01
  0.70988784E-01  0.39513722E+01
  0.71552187E-01  0.39410189E+01
  0.72115590E-01  0.39317705E+01
  0.72678993E-01  0.39230379E+01
  0.73242396E-01  0.39145066E+01
  0.73805799E-01  0.39060560E+01
  0.74369202E-01  0.38976368E+01
  0.74932605E-01  0.38892258E+01
  0.75496008E-01  0.38808115E+01
  0.76059411E-01  0.38723877E+01
  0.76622814E-01  0.38639512E+01
  0.77186217E-01  0.38555001E+01
  0.77749620E-01  0.38470336E+01
  0.78313023E-01  0.38385510E+01
  0.78876426E-01  0.38300522E+01
  0.79439829E-01  0.38215368E+01
  0.80003232E-01  0.38130044E+01
  0.80566635E-01  0.38044547E+01
  0.81130038E-01  0.37958873E+01
  0.81693441E-01  0.37873021E+01
  0.82256845E-01  0.37787011E+01
  0.82820248E-01  0.37700905E+01
