  0.00000000E+00  0.45484517E+01
  0.56340304E-03  0.45485267E+01
  0.11268061E-02  0.45485067E+01
  0.16902091E-02  0.45483917E+01
  0.22536122E-02  0.45481816E+01
  0.28170152E-02  0.45478763E+01
  0.33804183E-02  0.45474759E+01
  0.39438213E-02  0.45469802E+01
  0.45072244E-02  0.45463893E+01
  0.50706274E-02  0.45457032E+01
  0.56340304E-02  0.45449220E+01
  0.61974335E-02  0.45440457E+01
  0.67608365E-02  0.45430744E+01
  0.73242396E-02  0.45420081E+01
  0.78876426E-02  0.45408468E+01
  0.84510457E-02  0.45395907E+01
  0.90144487E-02  0.45382398E+01
  0.95778518E-02  0.45367942E+01
  0.10141255E-01  0.45352539E+01
  0.10704658E-01  0.45336190E+01
  0.11268061E-01  0.45318897E+01
  0.11831464E-01  0.45300664E+01
  0.12394867E-01  0.45281498E+01
  0.12958270E-01  0.45261411E+01
  0.13521673E-01  0.45240416E+01
  0.14085076E-01  0.45218528E+01
  0.14648479E-01  0.45195751E+01
  0.15211882E-01  0.45172086E+01
  0.15775285E-01  0.45147523E+01
  0.16338688E-01  0.45122058E+01
  0.16902091E-01  0.45095686E+01
  0.17465494E-01  0.45068406E+01
  0.18028897E-01  0.45040221E+01
  0.18592300E-01  0.45011134E+01
  0.19155704E-01  0.44981152E+01
  0.19719107E-01  0.44950278E+01
  0.20282510E-01  0.44918519E+01
  0.20845913E-01  0.44885880E+01
  0.21409316E-01  0.44852367E+01
  0.21972719E-01  0.44817986E+01
  0.22536122E-01  0.44782744E+01
  0.23099525E-01  0.44746645E+01
  0.23662928E-01  0.44709695E+01
  0.24226331E-01  0.44671901E+01
  0.24789734E-01  0.44633267E+01
  0.25353137E-01  0.44593800E+01
  0.25916540E-01  0.44553504E+01
  0.26479943E-01  0.44512385E+01
  0.27043346E-01  0.44470448E+01
  0.27606749E-01  0.44427699E+01
  0.28170152E-01  0.44384142E+01
  0.28733555E-01  0.44339783E+01
  0.29296958E-01  0.44294629E+01
  0.29860361E-01  0.44248685E+01
  0.30423764E-01  0.44201957E+01
  0.30987167E-01  0.44154452E+01
  0.31550571E-01  0.44106175E+01
  0.32113974E-01  0.44057134E+01
  0.32677377E-01  0.44007336E+01
  0.33240780E-01  0.43956786E+01
  0.33804183E-01  0.43905492E+01
  0.34367586E-01  0.43853461E+01
  0.34930989E-01  0.43800699E+01
  0.35494392E-01  0.43747214E+01
  0.36057795E-01  0.43693013E+01
  0.36621198E-01  0.43638102E+01
  0.37184601E-01  0.43582490E+01
  0.37748004E-01  0.43526183E+01
  0.38311407E-01  0.43469189E+01
  0.38874810E-01  0.43411515E+01
  0.39438213E-01  0.43353168E+01
  0.40001616E-01  0.43294156E+01
  0.40565019E-01  0.43234486E+01
  0.41128422E-01  0.43174166E+01
  0.41691825E-01  0.43113203E+01
  0.42255228E-01  0.43051604E+01
  0.42818631E-01  0.42989378E+01
  0.43382034E-01  0.42926532E+01
  0.43945437E-01  0.42863073E+01
  0.44508841E-01  0.42799010E+01
  0.45072244E-01  0.42734350E+01
  0.45635647E-01  0.42669100E+01
  0.46199050E-01  0.42603269E+01
  0.46762453E-01  0.42536864E+01
  0.47325856E-01  0.42469893E+01
  0.47889259E-01  0.42402364E+01
  0.48452662E-01  0.42334284E+01
  0.49016065E-01  0.42265662E+01
  0.49579468E-01  0.42196505E+01
  0.50142871E-01  0.42126820E+01
  0.50706274E-01  0.42056616E+01
  0.51269677E-01  0.41985901E+01
  0.51833080E-01  0.41914681E+01
  0.52396483E-01  0.41842966E+01
  0.52959886E-01  0.41770761E+01
  0.53523289E-01  0.41698076E+01
  0.54086692E-01  0.41624917E+01
  0.54650095E-01  0.41551293E+01
  0.55213498E-01  0.41477210E+01
  0.55776901E-01  0.41402675E+01
  0.56340304E-01  0.41327697E+01
  0.56903708E-01  0.41252283E+01
  0.57467111E-01  0.41176439E+01
  0.58030514E-01  0.41100173E+01
  0.58593917E-01  0.41023492E+01
  0.59157320E-01  0.40946402E+01
  0.59720723E-01  0.40868910E+01
  0.60284126E-01  0.40791022E+01
  0.60847529E-01  0.40712745E+01
  0.61410932E-01  0.40634083E+01
  0.61974335E-01  0.40555043E+01
  0.62537738E-01  0.40475627E+01
  0.63101141E-01  0.40395840E+01
  0.63664544E-01  0.40315681E+01
  0.64227947E-01  0.40235150E+01
  0.64791350E-01  0.40154238E+01
  0.65354753E-01  0.40072932E+01
  0.65918156E-01  0.39991204E+01
  0.66481559E-01  0.39908999E+01
  0.67044962E-01  0.39826219E+01
  0.67608365E-01  0.39742665E+01
  0.68171768E-01  0.39657939E+01
  0.68735171E-01  0.39571245E+01
  0.69298575E-01  0.39481424E+01
  0.69861978E-01  0.39390056E+01
  0.70425381E-01  0.39307186E+01
  0.70988784E-01  0.39232061E+01
  0.71552187E-01  0.39154703E+01
  0.72115590E-01  0.39074105E+01
  0.72678993E-01  0.38991602E+01
  0.73242396E-01  0.38908024E+01
  0.73805799E-01  0.38823778E+01
  0.74369202E-01  0.38739060E+01
  0.74932605E-01  0.38653969E+01
  0.75496008E-01  0.38568556E+01
  0.76059411E-01  0.38482850E+01
  0.76622814E-01  0.38396870E+01
  0.77186217E-01  0.38310635E+01
  0.77749620E-01  0.38224166E+01
  0.78313023E-01  0.38137484E+01
  0.78876426E-01  0.38050607E+01
  0.79439829E-01  0.37963548E+01
  0.80003232E-01  0.37876313E+01
  0.80566635E-01  0.37788900E+01
  0.81130038E-01  0.37701302E+01
  0.81693441E-01  0.37613506E+01
  0.82256845E-01  0.37525496E+01
  0.82820248E-01  0.37437282E+01
  0.83383651E-01  0.37348952E+01
  0.83947054E-01  0.37260724E+01
  0.84510457E-01  0.37172779E+01
  0.85073860E-01  0.37084997E+01
  0.85637263E-01  0.36997124E+01
  0.86200666E-01  0.36909039E+01
  0.86764069E-01  0.36820741E+01
  0.87327472E-01  0.36732263E+01
  0.87890875E-01  0.36643636E+01
  0.88454278E-01  0.36554885E+01
  0.89017681E-01  0.36466026E+01
  0.89581084E-01  0.36377071E+01
  0.90144487E-01  0.36288030E+01
  0.90707890E-01  0.36198910E+01
  0.91271293E-01  0.36109716E+01
  0.91834696E-01  0.36020455E+01
  0.92398099E-01  0.35931130E+01
  0.92961502E-01  0.35841746E+01
  0.93524905E-01  0.35752307E+01
  0.94088308E-01  0.35662817E+01
  0.94651712E-01  0.35573280E+01
  0.95215115E-01  0.35483699E+01
  0.95778518E-01  0.35394078E+01
  0.96341921E-01  0.35304420E+01
  0.96905324E-01  0.35214729E+01
  0.97468727E-01  0.35125007E+01
  0.98032130E-01  0.35035260E+01
  0.98595533E-01  0.34945488E+01
  0.99158936E-01  0.34855697E+01
  0.99722339E-01  0.34765888E+01
  0.10028574E+00  0.34676065E+01
  0.10084915E+00  0.34586230E+01
  0.10141255E+00  0.34496387E+01
  0.10197595E+00  0.34406538E+01
  0.10253935E+00  0.34316684E+01
  0.10310276E+00  0.34226830E+01
  0.10366616E+00  0.34136976E+01
  0.10422956E+00  0.34047125E+01
  0.10479297E+00  0.33957278E+01
  0.10535637E+00  0.33867439E+01
  0.10591977E+00  0.33777608E+01
  0.10648318E+00  0.33687788E+01
  0.10704658E+00  0.33597980E+01
  0.10760998E+00  0.33508186E+01
  0.10817338E+00  0.33418407E+01
  0.10873679E+00  0.33328647E+01
  0.10930019E+00  0.33238906E+01
  0.10986359E+00  0.33149187E+01
  0.11042700E+00  0.33059492E+01
  0.11099040E+00  0.32969824E+01
  0.11155380E+00  0.32880185E+01
  0.11211721E+00  0.32790580E+01
  0.11268061E+00  0.32701012E+01
  0.11324401E+00  0.32611483E+01
  0.11380742E+00  0.32521988E+01
  0.11437082E+00  0.32432511E+01
  0.11493422E+00  0.32343030E+01
  0.11549762E+00  0.32253539E+01
  0.11606103E+00  0.32164056E+01
  0.11662443E+00  0.32074600E+01
  0.11718783E+00  0.31985183E+01
  0.11775124E+00  0.31895809E+01
  0.11831464E+00  0.31806479E+01
  0.11887804E+00  0.31717190E+01
  0.11944145E+00  0.31627943E+01
  0.12000485E+00  0.31538736E+01
  0.12056825E+00  0.31449569E+01
  0.12113165E+00  0.31360444E+01
  0.12169506E+00  0.31271358E+01
  0.12225846E+00  0.31182314E+01
  0.12282186E+00  0.31093311E+01
  0.12338527E+00  0.31004351E+01
  0.12394867E+00  0.30915436E+01
  0.12451207E+00  0.30826567E+01
  0.12507548E+00  0.30737747E+01
  0.12563888E+00  0.30648981E+01
  0.12620228E+00  0.30560273E+01
  0.12676569E+00  0.30471630E+01
  0.12732909E+00  0.30383059E+01
  0.12789249E+00  0.30294564E+01
  0.12845589E+00  0.30206152E+01
  0.12901930E+00  0.30117823E+01
  0.12958270E+00  0.30029579E+01
  0.13014610E+00  0.29941419E+01
  0.13070951E+00  0.29853341E+01
  0.13127291E+00  0.29765343E+01
  0.13183631E+00  0.29677421E+01
  0.13239972E+00  0.29589567E+01
  0.13296312E+00  0.29501768E+01
  0.13352652E+00  0.29414003E+01
  0.13408992E+00  0.29326238E+01
  0.13465333E+00  0.29238432E+01
  0.13521673E+00  0.29150535E+01
  0.13578013E+00  0.29062498E+01
  0.13634354E+00  0.28974288E+01
  0.13690694E+00  0.28885900E+01
  0.13747034E+00  0.28797355E+01
  0.13803375E+00  0.28708702E+01
  0.13859715E+00  0.28619997E+01
  0.13916055E+00  0.28531296E+01
  0.13972396E+00  0.28442639E+01
  0.14028736E+00  0.28354057E+01
  0.14085076E+00  0.28265562E+01
  0.14141416E+00  0.28177161E+01
  0.14197757E+00  0.28088852E+01
  0.14254097E+00  0.28000629E+01
  0.14310437E+00  0.27912487E+01
  0.14366778E+00  0.27824417E+01
  0.14423118E+00  0.27736413E+01
  0.14479458E+00  0.27648468E+01
  0.14535799E+00  0.27560577E+01
  0.14592139E+00  0.27472735E+01
  0.14648479E+00  0.27384937E+01
  0.14704819E+00  0.27297180E+01
  0.14761160E+00  0.27209460E+01
  0.14817500E+00  0.27121775E+01
  0.14873840E+00  0.27034122E+01
  0.14930181E+00  0.26946500E+01
