  0.00000000E+00  0.44824276E+01
  0.54998869E-03  0.44824832E+01
  0.10999774E-02  0.44824491E+01
  0.16499661E-02  0.44823255E+01
  0.21999547E-02  0.44821123E+01
  0.27499434E-02  0.44818092E+01
  0.32999321E-02  0.44814157E+01
  0.38499208E-02  0.44809314E+01
  0.43999095E-02  0.44803558E+01
  0.49498982E-02  0.44796886E+01
  0.54998869E-02  0.44789296E+01
  0.60498756E-02  0.44780786E+01
  0.65998642E-02  0.44771357E+01
  0.71498529E-02  0.44761009E+01
  0.76998416E-02  0.44749741E+01
  0.82498303E-02  0.44737556E+01
  0.87998190E-02  0.44724455E+01
  0.93498077E-02  0.44710439E+01
  0.98997964E-02  0.44695510E+01
  0.10449785E-01  0.44679671E+01
  0.10999774E-01  0.44662924E+01
  0.11549762E-01  0.44645272E+01
  0.12099751E-01  0.44626718E+01
  0.12649740E-01  0.44607264E+01
  0.13199728E-01  0.44586916E+01
  0.13749717E-01  0.44565677E+01
  0.14299706E-01  0.44543553E+01
  0.14849695E-01  0.44520547E+01
  0.15399683E-01  0.44496667E+01
  0.15949672E-01  0.44471919E+01
  0.16499661E-01  0.44446311E+01
  0.17049649E-01  0.44419850E+01
  0.17599638E-01  0.44392544E+01
  0.18149627E-01  0.44364400E+01
  0.18699615E-01  0.44335425E+01
  0.19249604E-01  0.44305623E+01
  0.19799593E-01  0.44274992E+01
  0.20349581E-01  0.44243529E+01
  0.20899570E-01  0.44211228E+01
  0.21449559E-01  0.44178084E+01
  0.21999547E-01  0.44144092E+01
  0.22549536E-01  0.44109253E+01
  0.23099525E-01  0.44073572E+01
  0.23649514E-01  0.44037056E+01
  0.24199502E-01  0.43999714E+01
  0.24749491E-01  0.43961557E+01
  0.25299480E-01  0.43922593E+01
  0.25849468E-01  0.43882832E+01
  0.26399457E-01  0.43842282E+01
  0.26949446E-01  0.43800949E+01
  0.27499434E-01  0.43758841E+01
  0.28049423E-01  0.43715964E+01
  0.28599412E-01  0.43672323E+01
  0.29149400E-01  0.43627924E+01
  0.29699389E-01  0.43582772E+01
  0.30249378E-01  0.43536873E+01
  0.30799366E-01  0.43490232E+01
  0.31349355E-01  0.43442855E+01
  0.31899344E-01  0.43394746E+01
  0.32449333E-01  0.43345911E+01
  0.32999321E-01  0.43296356E+01
  0.33549310E-01  0.43246086E+01
  0.34099299E-01  0.43195107E+01
  0.34649287E-01  0.43143425E+01
  0.35199276E-01  0.43091046E+01
  0.35749265E-01  0.43037976E+01
  0.36299253E-01  0.42984220E+01
  0.36849242E-01  0.42929786E+01
  0.37399231E-01  0.42874679E+01
  0.37949219E-01  0.42818906E+01
  0.38499208E-01  0.42762473E+01
  0.39049197E-01  0.42705387E+01
  0.39599185E-01  0.42647655E+01
  0.40149174E-01  0.42589283E+01
  0.40699163E-01  0.42530279E+01
  0.41249151E-01  0.42470649E+01
  0.41799140E-01  0.42410401E+01
  0.42349129E-01  0.42349541E+01
  0.42899118E-01  0.42288077E+01
  0.43449106E-01  0.42226016E+01
  0.43999095E-01  0.42163367E+01
  0.44549084E-01  0.42100136E+01
  0.45099072E-01  0.42036332E+01
  0.45649061E-01  0.41971963E+01
  0.46199050E-01  0.41907038E+01
  0.46749038E-01  0.41841565E+01
  0.47299027E-01  0.41775553E+01
  0.47849016E-01  0.41709012E+01
  0.48399004E-01  0.41641949E+01
  0.48948993E-01  0.41574375E+01
  0.49498982E-01  0.41506294E+01
  0.50048970E-01  0.41437714E+01
  0.50598959E-01  0.41368636E+01
  0.51148948E-01  0.41299060E+01
  0.51698937E-01  0.41228987E+01
  0.52248925E-01  0.41158420E+01
  0.52798914E-01  0.41087371E+01
  0.53348903E-01  0.41015860E+01
  0.53898891E-01  0.40943919E+01
  0.54448880E-01  0.40871591E+01
  0.54998869E-01  0.40798942E+01
  0.55548857E-01  0.40726099E+01
  0.56098846E-01  0.40653349E+01
  0.56648835E-01  0.40581530E+01
  0.57198823E-01  0.40513915E+01
  0.57748812E-01  0.40467627E+01
  0.58298801E-01  0.40408765E+01
