  0.00000000E+00 -0.64388199E+00
  0.54998869E-03 -0.64373275E+00
  0.10999774E-02 -0.64348803E+00
  0.16499661E-02 -0.64314958E+00
  0.21999547E-02 -0.64271890E+00
  0.27499434E-02 -0.64219705E+00
  0.32999321E-02 -0.64158457E+00
  0.38499208E-02 -0.64088157E+00
  0.43999095E-02 -0.64008782E+00
  0.49498982E-02 -0.63920294E+00
  0.54998869E-02 -0.63822648E+00
  0.60498756E-02 -0.63715801E+00
  0.65998642E-02 -0.63599712E+00
  0.71498529E-02 -0.63474348E+00
  0.76998416E-02 -0.63339684E+00
  0.82498303E-02 -0.63195699E+00
  0.87998190E-02 -0.63042382E+00
  0.93498077E-02 -0.62879724E+00
  0.98997964E-02 -0.62707726E+00
  0.10449785E-01 -0.62526391E+00
  0.10999774E-01 -0.62335733E+00
  0.11549762E-01 -0.62135772E+00
  0.12099751E-01 -0.61926539E+00
  0.12649740E-01 -0.61708077E+00
  0.13199728E-01 -0.61480448E+00
  0.13749717E-01 -0.61243735E+00
  0.14299706E-01 -0.60998055E+00
  0.14849695E-01 -0.60743565E+00
  0.15399683E-01 -0.60480482E+00
  0.15949672E-01 -0.60209098E+00
  0.16499661E-01 -0.59929795E+00
  0.17049649E-01 -0.59643049E+00
  0.17599638E-01 -0.59349362E+00
  0.18149627E-01 -0.59049048E+00
  0.18699615E-01 -0.58741713E+00
  0.19249604E-01 -0.58425404E+00
  0.19799593E-01 -0.58096083E+00
  0.20349581E-01 -0.57749022E+00
  0.20899570E-01 -0.57382271E+00
  0.21449559E-01 -0.56998387E+00
  0.21999547E-01 -0.56601994E+00
  0.22549536E-01 -0.56196680E+00
  0.23099525E-01 -0.55784124E+00
  0.23649514E-01 -0.55364704E+00
  0.24199502E-01 -0.54938214E+00
  0.24749491E-01 -0.54504290E+00
  0.25299480E-01 -0.54062578E+00
  0.25849468E-01 -0.53612795E+00
  0.26399457E-01 -0.53154729E+00
  0.26949446E-01 -0.52688228E+00
  0.27499434E-01 -0.52213190E+00
  0.28049423E-01 -0.51729551E+00
  0.28599412E-01 -0.51237273E+00
  0.29149400E-01 -0.50736340E+00
  0.29699389E-01 -0.50226749E+00
  0.30249378E-01 -0.49708512E+00
  0.30799366E-01 -0.49181649E+00
  0.31349355E-01 -0.48646186E+00
  0.31899344E-01 -0.48102155E+00
  0.32449333E-01 -0.47549595E+00
  0.32999321E-01 -0.46988546E+00
  0.33549310E-01 -0.46419052E+00
  0.34099299E-01 -0.45841164E+00
  0.34649287E-01 -0.45254932E+00
  0.35199276E-01 -0.44660413E+00
  0.35749265E-01 -0.44057668E+00
  0.36299253E-01 -0.43446762E+00
  0.36849242E-01 -0.42827765E+00
  0.37399231E-01 -0.42200751E+00
  0.37949219E-01 -0.41565799E+00
  0.38499208E-01 -0.40922994E+00
  0.39049197E-01 -0.40272425E+00
  0.39599185E-01 -0.39614187E+00
  0.40149174E-01 -0.38948379E+00
  0.40699163E-01 -0.38275102E+00
  0.41249151E-01 -0.37594465E+00
  0.41799140E-01 -0.36906579E+00
  0.42349129E-01 -0.36211559E+00
  0.42899118E-01 -0.35509524E+00
  0.43449106E-01 -0.34800596E+00
  0.43999095E-01 -0.34084901E+00
  0.44549084E-01 -0.33362566E+00
  0.45099072E-01 -0.32633721E+00
  0.45649061E-01 -0.31898496E+00
  0.46199050E-01 -0.31157019E+00
  0.46749038E-01 -0.30409414E+00
  0.47299027E-01 -0.29655795E+00
  0.47849016E-01 -0.28896264E+00
  0.48399004E-01 -0.28130904E+00
  0.48948993E-01 -0.27359770E+00
  0.49498982E-01 -0.26582886E+00
  0.50048970E-01 -0.25800240E+00
  0.50598959E-01 -0.25011792E+00
  0.51148948E-01 -0.24217481E+00
  0.51698937E-01 -0.23417254E+00
  0.52248925E-01 -0.22611095E+00
  0.52798914E-01 -0.21799072E+00
  0.53348903E-01 -0.20981372E+00
  0.53898891E-01 -0.20158348E+00
  0.54448880E-01 -0.19330625E+00
  0.54998869E-01 -0.18499452E+00
  0.55548857E-01 -0.17668143E+00
  0.56098846E-01 -0.16842614E+00
  0.56648835E-01 -0.15985584E+00
  0.57198823E-01 -0.15118323E+00
  0.57748812E-01 -0.14259421E+00
  0.58298801E-01 -0.13400359E+00
  0.58848789E-01 -0.12539075E+00
  0.59398778E-01  0.21631610E+01
  0.59948767E-01  0.21620211E+01
  0.60498756E-01  0.21608694E+01
  0.61048744E-01  0.21597065E+01
  0.61598733E-01  0.21585326E+01
  0.62148722E-01  0.21573480E+01
  0.62698710E-01  0.21561530E+01
  0.63248699E-01  0.21549477E+01
  0.63798688E-01  0.21537324E+01
  0.64348676E-01  0.21525070E+01
  0.64898665E-01  0.21512719E+01
  0.65448654E-01  0.21500271E+01
  0.65998642E-01  0.21487726E+01
  0.66548631E-01  0.21475086E+01
  0.67098620E-01  0.21462352E+01
  0.67648608E-01  0.21449523E+01
  0.68198597E-01  0.21436599E+01
  0.68748586E-01  0.21423582E+01
  0.69298575E-01  0.21410471E+01
  0.69848563E-01  0.21397266E+01
  0.70398552E-01  0.21383967E+01
  0.70948541E-01  0.21370574E+01
  0.71498529E-01  0.21357085E+01
  0.72048518E-01  0.21343501E+01
  0.72598507E-01  0.21329821E+01
  0.73148495E-01  0.21316043E+01
  0.73698484E-01  0.21302168E+01
  0.74248473E-01  0.21288193E+01
  0.74798461E-01  0.21274119E+01
  0.75348450E-01  0.21259944E+01
  0.75898439E-01  0.21245667E+01
  0.76448427E-01  0.21231290E+01
  0.76998416E-01  0.21216817E+01
  0.77548405E-01  0.21202262E+01
  0.78098393E-01  0.21187669E+01
  0.78648382E-01  0.21173172E+01
  0.79198371E-01  0.21159104E+01
  0.79748360E-01  0.21145463E+01
  0.80298348E-01  0.21130582E+01
  0.80848337E-01  0.21114697E+01
  0.81398326E-01  0.21098793E+01
  0.81948314E-01  0.21082958E+01
  0.82498303E-01  0.21067122E+01
  0.83048292E-01  0.21051232E+01
  0.83598280E-01  0.21035257E+01
  0.84148269E-01  0.21019180E+01
  0.84698258E-01  0.21002991E+01
  0.85248246E-01  0.36406338E+01
  0.85798235E-01  0.36315947E+01
  0.86348224E-01  0.36225463E+01
  0.86898212E-01  0.36134888E+01
  0.87448201E-01  0.36044225E+01
  0.87998190E-01  0.35953478E+01
  0.88548179E-01  0.35862651E+01
  0.89098167E-01  0.35771747E+01
  0.89648156E-01  0.35680771E+01
  0.90198145E-01  0.35589727E+01
  0.90748133E-01  0.35498619E+01
  0.91298122E-01  0.35407450E+01
  0.91848111E-01  0.35316225E+01
  0.92398099E-01  0.35224946E+01
  0.92948088E-01  0.35133617E+01
  0.93498077E-01  0.35042243E+01
  0.94048065E-01  0.34950828E+01
  0.94598054E-01  0.34859375E+01
  0.95148043E-01  0.34767889E+01
  0.95698031E-01  0.34676376E+01
  0.96248020E-01  0.34584841E+01
  0.96798009E-01  0.34493293E+01
  0.97347998E-01  0.34401740E+01
  0.97897986E-01  0.34310198E+01
  0.98447975E-01  0.34218685E+01
  0.98997964E-01  0.34127232E+01
  0.99547952E-01  0.34035880E+01
  0.10009794E+00  0.33944675E+01
  0.10064793E+00  0.33853623E+01
  0.10119792E+00  0.33762571E+01
  0.10174791E+00  0.33671161E+01
  0.10229790E+00  0.33579194E+01
  0.10284788E+00  0.33486903E+01
  0.10339787E+00  0.33394600E+01
  0.10394786E+00  0.33302414E+01
  0.10449785E+00  0.33210355E+01
  0.10504784E+00  0.33118400E+01
  0.10559783E+00  0.33026525E+01
  0.10614782E+00  0.32934714E+01
  0.10669781E+00  0.32842957E+01
  0.10724779E+00  0.32751246E+01
  0.10779778E+00  0.32659577E+01
  0.10834777E+00  0.32567949E+01
  0.10889776E+00  0.32476359E+01
  0.10944775E+00  0.32384803E+01
  0.10999774E+00  0.32293277E+01
  0.11054773E+00  0.32201774E+01
  0.11109771E+00  0.32110283E+01
  0.11164770E+00  0.32018794E+01
  0.11219769E+00  0.31927296E+01
  0.11274768E+00  0.31835781E+01
  0.11329767E+00  0.31744247E+01
  0.11384766E+00  0.31652695E+01
  0.11439765E+00  0.31561134E+01
  0.11494764E+00  0.31469572E+01
  0.11549762E+00  0.31378016E+01
  0.11604761E+00  0.31286472E+01
  0.11659760E+00  0.31194941E+01
  0.11714759E+00  0.31103420E+01
  0.11769758E+00  0.31011900E+01
  0.11824757E+00  0.30920368E+01
  0.11879756E+00  0.30828799E+01
  0.11934754E+00  0.30737156E+01
  0.11989753E+00  0.30645381E+01
  0.12044752E+00  0.30553385E+01
  0.12099751E+00  0.30461050E+01
  0.12154750E+00  0.30368273E+01
  0.12209749E+00  0.30275163E+01
  0.12264748E+00  0.30182360E+01
  0.12319747E+00  0.30090710E+01
  0.12374745E+00  0.30000062E+01
  0.12429744E+00  0.29909372E+01
  0.12484743E+00  0.29818022E+01
  0.12539742E+00  0.29726926E+01
  0.12594741E+00  0.29638091E+01
  0.12649740E+00  0.29550467E+01
  0.12704739E+00  0.29462078E+01
  0.12759738E+00  0.29372803E+01
  0.12814736E+00  0.29283007E+01
  0.12869735E+00  0.29192938E+01
  0.12924734E+00  0.29102727E+01
  0.12979733E+00  0.29012444E+01
  0.13034732E+00  0.28922127E+01
  0.13089731E+00  0.28831797E+01
  0.13144730E+00  0.28741466E+01
  0.13199728E+00  0.28651144E+01
  0.13254727E+00  0.28560835E+01
  0.13309726E+00  0.28470543E+01
  0.13364725E+00  0.28380269E+01
  0.13419724E+00  0.28290016E+01
  0.13474723E+00  0.28199785E+01
  0.13529722E+00  0.28109575E+01
  0.13584721E+00  0.28019389E+01
  0.13639719E+00  0.27929225E+01
  0.13694718E+00  0.27839085E+01
  0.13749717E+00  0.27748969E+01
  0.13804716E+00  0.27658875E+01
  0.13859715E+00  0.27568806E+01
  0.13914714E+00  0.27478760E+01
  0.13969713E+00  0.27388738E+01
  0.14024712E+00  0.27298739E+01
  0.14079710E+00  0.27208765E+01
  0.14134709E+00  0.27118814E+01
  0.14189708E+00  0.27028888E+01
  0.14244707E+00  0.26938985E+01
  0.14299706E+00  0.26849106E+01
  0.14354705E+00  0.26759252E+01
  0.14409704E+00  0.26669421E+01
  0.14464702E+00  0.26579615E+01
  0.14519701E+00  0.26489833E+01
  0.14574700E+00  0.26400075E+01
  0.14629699E+00  0.26310342E+01
  0.14684698E+00  0.26220633E+01
  0.14739697E+00  0.26130949E+01
  0.14794696E+00  0.26041290E+01
  0.14849695E+00  0.25951655E+01
  0.14904693E+00  0.25862045E+01
  0.14959692E+00  0.25772460E+01
  0.15014691E+00  0.25682901E+01
  0.15069690E+00  0.25593366E+01
  0.15124689E+00  0.25503857E+01
  0.15179688E+00  0.25414374E+01
  0.15234687E+00  0.25324917E+01
  0.15289685E+00  0.25235486E+01
  0.15344684E+00  0.25146082E+01
  0.15399683E+00  0.25056705E+01
  0.15454682E+00  0.24967355E+01
  0.15509681E+00  0.24878034E+01
  0.15564680E+00  0.24788742E+01
  0.15619679E+00  0.24699480E+01
  0.15674678E+00  0.24610248E+01
  0.15729676E+00  0.24521046E+01
  0.15784675E+00  0.24431877E+01
  0.15839674E+00  0.24342739E+01
  0.15894673E+00  0.24253634E+01
  0.15949672E+00  0.24164563E+01
  0.16004671E+00  0.24075525E+01
  0.16059670E+00  0.23986521E+01
  0.16114669E+00  0.23897550E+01
  0.16169667E+00  0.23808613E+01
  0.16224666E+00  0.23719710E+01
  0.16279665E+00  0.23630840E+01
  0.16334664E+00  0.23542002E+01
  0.16389663E+00  0.23453197E+01
  0.16444662E+00  0.23364423E+01
  0.16499661E+00  0.23275680E+01
  0.16554659E+00  0.23186967E+01
  0.16609658E+00  0.23098284E+01
  0.16664657E+00  0.23009631E+01
  0.16719656E+00  0.22921005E+01
  0.16774655E+00  0.22832407E+01
  0.16829654E+00  0.22743835E+01
  0.16884653E+00  0.22655289E+01
  0.16939652E+00  0.22566767E+01
  0.16994650E+00  0.22478268E+01
  0.17049649E+00  0.22389790E+01
  0.17104648E+00  0.22301332E+01
  0.17159647E+00  0.22212892E+01
  0.17214646E+00  0.22124464E+01
  0.17269645E+00  0.22036044E+01
  0.17324644E+00  0.21947621E+01
  0.17379642E+00  0.21859182E+01
  0.17434641E+00  0.21770703E+01
  0.17489640E+00  0.21682147E+01
  0.17544639E+00  0.21593457E+01
  0.17599638E+00  0.21504548E+01
  0.17654637E+00  0.21415315E+01
  0.17709636E+00  0.21325732E+01
  0.17764635E+00  0.21236213E+01
  0.17819633E+00  0.21148012E+01
  0.17874632E+00  0.21061894E+01
  0.17929631E+00  0.20976593E+01
  0.17984630E+00  0.20890857E+01
  0.18039629E+00  0.20804507E+01
  0.18094628E+00  0.20717738E+01
  0.18149627E+00  0.20630733E+01
  0.18204626E+00  0.20543613E+01
  0.18259624E+00  0.20456448E+01
  0.18314623E+00  0.20369280E+01
  0.18369622E+00  0.20282136E+01
  0.18424621E+00  0.20195032E+01
  0.18479620E+00  0.20107979E+01
  0.18534619E+00  0.20020987E+01
  0.18589618E+00  0.19934062E+01
  0.18644616E+00  0.19847210E+01
  0.18699615E+00  0.19760436E+01
  0.18754614E+00  0.19673747E+01
  0.18809613E+00  0.19587149E+01
  0.18864612E+00  0.19500647E+01
  0.18919611E+00  0.19414250E+01
  0.18974610E+00  0.19327964E+01
  0.19029609E+00  0.19241796E+01
  0.19084607E+00  0.19155750E+01
  0.19139606E+00  0.19069823E+01
  0.19194605E+00  0.18984003E+01
  0.19249604E+00  0.18898267E+01
  0.19304603E+00  0.18812576E+01
  0.19359602E+00  0.18726888E+01
  0.19414601E+00  0.18641172E+01
  0.19469600E+00  0.18555418E+01
  0.19524598E+00  0.18469644E+01
  0.19579597E+00  0.18383883E+01
  0.19634596E+00  0.18298174E+01
  0.19689595E+00  0.18212547E+01
  0.19744594E+00  0.18127025E+01
  0.19799593E+00  0.18041620E+01
  0.19854592E+00  0.17956340E+01
  0.19909590E+00  0.17871189E+01
  0.19964589E+00  0.17786167E+01
  0.20019588E+00  0.17701275E+01
  0.20074587E+00  0.17616514E+01
  0.20129586E+00  0.17531883E+01
  0.20184585E+00  0.17447385E+01
  0.20239584E+00  0.17363020E+01
  0.20294583E+00  0.17278792E+01
  0.20349581E+00  0.17194701E+01
  0.20404580E+00  0.17110753E+01
  0.20459579E+00  0.17026949E+01
  0.20514578E+00  0.16943295E+01
  0.20569577E+00  0.16859795E+01
  0.20624576E+00  0.16776453E+01
  0.20679575E+00  0.16693276E+01
  0.20734573E+00  0.16610270E+01
  0.20789572E+00  0.16527440E+01
  0.20844571E+00  0.16444791E+01
  0.20899570E+00  0.16362327E+01
  0.20954569E+00  0.16280048E+01
  0.21009568E+00  0.16197945E+01
  0.21064567E+00  0.16115999E+01
  0.21119566E+00  0.16034176E+01
  0.21174564E+00  0.15952424E+01
  0.21229563E+00  0.15870681E+01
  0.21284562E+00  0.15788883E+01
  0.21339561E+00  0.15706993E+01
  0.21394560E+00  0.15625010E+01
  0.21449559E+00  0.15542978E+01
  0.21504558E+00  0.15460969E+01
  0.21559557E+00  0.15379063E+01
  0.21614555E+00  0.15297328E+01
  0.21669554E+00  0.15215814E+01
  0.21724553E+00  0.15134552E+01
  0.21779552E+00  0.15053557E+01
  0.21834551E+00  0.14972835E+01
  0.21889550E+00  0.14892384E+01
  0.21944549E+00  0.14812194E+01
  0.21999547E+00  0.14732256E+01
  0.22054546E+00  0.14652557E+01
  0.22109545E+00  0.14573087E+01
  0.22164544E+00  0.14493837E+01
  0.22219543E+00  0.14414800E+01
  0.22274542E+00  0.14335973E+01
  0.22329541E+00  0.14257353E+01
  0.22384540E+00  0.14178941E+01
  0.22439538E+00  0.14100739E+01
  0.22494537E+00  0.14022749E+01
  0.22549536E+00  0.13944975E+01
  0.22604535E+00  0.13867418E+01
  0.22659534E+00  0.13790082E+01
  0.22714533E+00  0.13712971E+01
  0.22769532E+00  0.13636088E+01
  0.22824530E+00  0.13559435E+01
  0.22879529E+00  0.13483017E+01
  0.22934528E+00  0.13406836E+01
  0.22989527E+00  0.13330895E+01
  0.23044526E+00  0.13255197E+01
  0.23099525E+00  0.13179743E+01
  0.23154524E+00  0.13104534E+01
  0.23209523E+00  0.13029569E+01
  0.23264521E+00  0.12954846E+01
  0.23319520E+00  0.12880360E+01
  0.23374519E+00  0.12806108E+01
  0.23429518E+00  0.12732084E+01
  0.23484517E+00  0.12658279E+01
  0.23539516E+00  0.12584688E+01
  0.23594515E+00  0.12511302E+01
  0.23649514E+00  0.12438115E+01
  0.23704512E+00  0.12365124E+01
  0.23759511E+00  0.12292327E+01
  0.23814510E+00  0.12219725E+01
  0.23869509E+00  0.12147323E+01
  0.23924508E+00  0.12075128E+01
  0.23979507E+00  0.12003148E+01
  0.24034506E+00  0.11931393E+01
  0.24089504E+00  0.11859871E+01
  0.24144503E+00  0.11788591E+01
  0.24199502E+00  0.11717558E+01
  0.24254501E+00  0.11646779E+01
  0.24309500E+00  0.11576257E+01
  0.24364499E+00  0.11505996E+01
  0.24419498E+00  0.11435997E+01
  0.24474497E+00  0.11366261E+01
  0.24529495E+00  0.11296787E+01
  0.24584494E+00  0.11227571E+01
  0.24639493E+00  0.11158607E+01
  0.24694492E+00  0.11089883E+01
  0.24749491E+00  0.11021375E+01
  0.24804490E+00  0.10953033E+01
  0.24859489E+00  0.10884736E+01
  0.24914488E+00  0.10816110E+01
  0.24969486E+00  0.10745371E+01
  0.25024485E+00  0.10662291E+01
  0.25079484E+00  0.10607593E+01
  0.25134483E+00  0.10546857E+01
  0.25189482E+00  0.10482338E+01
  0.25244481E+00  0.10417231E+01
  0.25299480E+00  0.10352004E+01
  0.25354478E+00  0.10286838E+01
